"","Ptt","RDate","Period","T2460","T2224","T2022","T1820","T1618","T1416","T1214","T1012","T810","T68","T46","T04","Species"
"786",108426,"6/24/11 17:00",17,21.4,2.5,3.2,2.8,3.1,3.5,4.2,15.1,26.8,13.6,3.9,0,"Sperm whale"
"787",108426,"6/25/11 17:00",17,21.3,2.4,2.5,2.6,2.8,3.5,3.8,5,7.2,23.9,25,0,"Sperm whale"
"788",108426,"6/25/11 23:00",23,22.1,3.2,3.5,3.3,3.6,3.8,4.2,26.8,19,2.4,8.2,0,"Sperm whale"
"789",108426,"6/26/11 11:00",11,34.4,2.2,2.6,2.6,2.8,3.2,3.6,6.1,12.9,8.9,20.6,0,"Sperm whale"
"790",108426,"6/26/11 17:00",17,21.1,2.5,2.8,2.8,2.9,3.6,3.9,6.5,32.1,21.4,0.4,0,"Sperm whale"
"791",108426,"6/26/11 23:00",23,21.6,3,3.3,3.1,3.7,4.8,9.4,41,10,0,0,0,"Sperm whale"
"792",108426,"6/27/11 23:00",23,17.8,2.6,2.9,3.3,4.2,4.9,8.9,28.5,16.1,6,4.9,0,"Sperm whale"
"793",108426,"6/28/11 17:00",17,85.9,0.7,0.7,0.7,1.1,0.7,1.1,1.1,5.6,2.2,0,0,"Sperm whale"
"794",108426,"6/28/11 5:00",5,21.8,3,3.1,3.3,3.9,5,5.7,39.6,14,0.6,0,0,"Sperm whale"
"795",108427,"4/28/12 16:00",16,63.9,4.4,6.7,7.8,7.2,7.2,2.8,0,0,0,0,0,"Sperm whale"
"796",108427,"4/28/12 17:00",17,51.4,6.7,2.5,2.1,1.9,2.1,2.3,19.2,5.8,6,0,0,"Sperm whale"
"797",108427,"4/28/12 23:00",23,8.8,6.7,3.8,2.8,3.1,4.2,6.5,28.3,16,20,0,0,"Sperm whale"
"798",108427,"4/29/12 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Sperm whale"
"799",108427,"4/29/12 17:00",17,87.1,4.1,1.1,1.1,1.1,1.1,1.8,2.6,0,0,0,0,"Sperm whale"
"800",108427,"4/29/12 23:00",23,30.7,7.1,3.7,2.6,3.1,3.9,4.6,15,17.6,11.8,0,0,"Sperm whale"
"801",108427,"4/29/12 5:00",5,22.9,7.2,3.9,2.8,2.8,3.9,6.3,7.6,31.8,10.7,0,0,"Sperm whale"
"802",108427,"4/30/12 11:00",11,13.8,7.7,4.4,3.5,3.9,5,5.7,39.9,8.1,7.9,0,0,"Sperm whale"
"803",108427,"4/30/12 17:00",17,14.2,7.2,4.3,3.2,2.6,3.6,3.6,4.6,27.2,29.4,0,0,"Sperm whale"
"804",108427,"4/30/12 23:00",23,28,10.8,10.7,7.6,6.3,3.2,5.4,20.9,7.1,0,0,0,"Sperm whale"
"805",108427,"4/30/12 5:00",5,50.7,9.7,4.6,2.5,2.8,3.5,5.8,20.4,0,0,0,0,"Sperm whale"
"806",108427,"5/1/12 11:00",11,13.6,5.3,3.9,3.3,2.9,3.7,4.4,8,30.2,24.7,0,0,"Sperm whale"
"807",108427,"5/1/12 17:00",17,17,6.3,4.3,3,3.1,3.9,4.6,7.9,10.7,39.2,0,0,"Sperm whale"
"808",108427,"5/1/12 23:00",23,13.8,8.8,4.4,3.5,3.5,4.9,9,15.1,23.8,13.3,0,0,"Sperm whale"
"809",108427,"5/1/12 5:00",5,42.6,7.2,3.9,5,9.2,4.1,4.6,20.7,2.8,0,0,0,"Sperm whale"
"810",108427,"5/2/12 11:00",11,91.9,3.3,3,0.7,0.7,0.4,0,0,0,0,0,0,"Sperm whale"
"811",108427,"5/2/12 17:00",17,14.2,4.2,3.6,2.9,3.3,4,5.3,35.4,26,1.1,0,0,"Sperm whale"
"812",108427,"5/2/12 23:00",23,33.7,6.4,3.3,2.6,3.1,3.8,6.3,16.6,19.6,4.7,0,0,"Sperm whale"
"813",108427,"5/2/12 5:00",5,41.8,8.9,3.3,2.6,2.8,3.9,10,15.2,11.3,0.4,0,0,"Sperm whale"
"814",108427,"5/3/12 11:00",11,92.3,2.2,1.5,1.5,1.5,1.1,0,0,0,0,0,0,"Sperm whale"
"815",108427,"5/3/12 5:00",5,98.8,0.8,0.4,0,0,0,0,0,0,0,0,0,"Sperm whale"
"816",108429,"6/13/11 21:00",21,98.8,1.2,0,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"817",108429,"6/13/11 23:00",23,97.5,1.7,0.8,0,0,0,0,0,0,0,0,0,"Short-finned pilot whale"
"818",108430,"6/15/11 12:00",12,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"819",108430,"6/15/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"820",108430,"6/15/11 23:00",23,59.2,20.4,20.4,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"821",108430,"6/24/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"822",108430,"6/24/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"823",108430,"6/24/11 23:00",23,62.8,13.6,20.6,3.1,0,0,0,0,0,0,0,0,"Melon-headed whale"
"824",108430,"6/24/11 5:00",5,49.9,16.5,28.5,5.1,0,0,0,0,0,0,0,0,"Melon-headed whale"
"825",108430,"6/25/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"826",108430,"6/25/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"827",108430,"6/25/11 23:00",23,60,13.3,18.1,8.6,0,0,0,0,0,0,0,0,"Melon-headed whale"
"828",108430,"6/25/11 5:00",5,59.6,15,18.8,6.6,0,0,0,0,0,0,0,0,"Melon-headed whale"
"829",108430,"6/26/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"830",108430,"6/26/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"831",108430,"6/26/11 23:00",23,61.2,15,19.7,4.2,0,0,0,0,0,0,0,0,"Melon-headed whale"
"832",108430,"6/26/11 5:00",5,69.4,11.7,16.7,2.2,0,0,0,0,0,0,0,0,"Melon-headed whale"
"833",108430,"6/27/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"834",108430,"6/27/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"835",108430,"6/27/11 23:00",23,56.9,17.8,19.9,5.3,0,0,0,0,0,0,0,0,"Melon-headed whale"
"836",108430,"6/27/11 5:00",5,57.1,15.7,21.7,5.5,0,0,0,0,0,0,0,0,"Melon-headed whale"
"837",108430,"6/28/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"838",108430,"6/28/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"839",108430,"6/28/11 23:00",23,58.8,13.9,22,5.3,0,0,0,0,0,0,0,0,"Melon-headed whale"
"840",108430,"6/28/11 5:00",5,62.6,15.8,19.1,2.5,0,0,0,0,0,0,0,0,"Melon-headed whale"
"841",108430,"6/29/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"842",108430,"6/29/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"843",108430,"6/29/11 23:00",23,54,12.5,20.1,13.4,0,0,0,0,0,0,0,0,"Melon-headed whale"
"844",108430,"6/29/11 5:00",5,56.5,14.6,23.4,5.6,0,0,0,0,0,0,0,0,"Melon-headed whale"
"845",108430,"6/30/11 5:00",5,51.7,13.2,18,16.6,0.5,0,0,0,0,0,0,0,"Melon-headed whale"
"846",108430,"6/16/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"847",108430,"6/16/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"848",108430,"6/16/11 23:00",23,56.7,19.2,23.6,0.5,0,0,0,0,0,0,0,0,"Melon-headed whale"
"849",108430,"6/16/11 5:00",5,57.4,21.8,20.8,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"850",108430,"6/17/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"851",108430,"6/17/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"852",108430,"6/17/11 23:00",23,56.5,16.7,25.5,1.4,0,0,0,0,0,0,0,0,"Melon-headed whale"
"853",108430,"6/17/11 5:00",5,60.8,20.8,18.3,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"854",108430,"6/18/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"855",108430,"6/18/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"856",108430,"6/18/11 23:00",23,54.1,16.6,27.9,1.4,0,0,0,0,0,0,0,0,"Melon-headed whale"
"857",108430,"6/18/11 5:00",5,70.4,15.2,13.9,0.6,0,0,0,0,0,0,0,0,"Melon-headed whale"
"858",108430,"6/19/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"859",108430,"6/19/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"860",108430,"6/19/11 23:00",23,55.6,16,24.3,4.2,0,0,0,0,0,0,0,0,"Melon-headed whale"
"861",108430,"6/19/11 4:00",4,15,6.6,10.7,18.4,7.3,10.8,3.3,10.2,8.2,5.9,3.6,0,"Melon-headed whale"
"862",108430,"6/19/11 5:00",5,55.7,20.3,23.6,0.5,0,0,0,0,0,0,0,0,"Melon-headed whale"
"863",108430,"6/20/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"864",108430,"6/20/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"865",108430,"6/20/11 23:00",23,56.3,14.6,27.8,1.4,0,0,0,0,0,0,0,0,"Melon-headed whale"
"866",108430,"6/20/11 5:00",5,60.3,13.9,19.7,6.1,0,0,0,0,0,0,0,0,"Melon-headed whale"
"867",108430,"6/21/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"868",108430,"6/21/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"869",108430,"6/21/11 23:00",23,60.1,12.5,22.7,4.7,0,0,0,0,0,0,0,0,"Melon-headed whale"
"870",108430,"6/21/11 5:00",5,52.2,17.2,25.8,4.9,0,0,0,0,0,0,0,0,"Melon-headed whale"
"871",108430,"6/22/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"872",108430,"6/22/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"873",108430,"6/22/11 23:00",23,81.2,11,5.5,2.3,0,0,0,0,0,0,0,0,"Melon-headed whale"
"874",108430,"6/22/11 5:00",5,59.4,14.2,22.8,3.6,0,0,0,0,0,0,0,0,"Melon-headed whale"
"875",108430,"6/23/11 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"876",108430,"6/23/11 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"877",108430,"6/23/11 23:00",23,65.7,14.7,17.2,2.5,0,0,0,0,0,0,0,0,"Melon-headed whale"
"878",108430,"6/23/11 5:00",5,51,15,19.9,14.1,0,0,0,0,0,0,0,0,"Melon-headed whale"
"879",113553,"5/1/13 15:00",15,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"880",113553,"5/1/13 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"881",113553,"5/1/13 23:00",23,38,25.2,22,14.8,0,0,0,0,0,0,0,0,"Melon-headed whale"
"882",113553,"5/10/13 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"883",113553,"5/10/13 23:00",23,48.4,19,22.9,9.7,0,0,0,0,0,0,0,0,"Melon-headed whale"
"884",113553,"5/10/13 5:00",5,46.8,20.3,27,5.9,0,0,0,0,0,0,0,0,"Melon-headed whale"
"885",113553,"5/2/13 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"886",113553,"5/2/13 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"887",113553,"5/2/13 23:00",23,37.5,22.4,27.9,12.2,0,0,0,0,0,0,0,0,"Melon-headed whale"
"888",113553,"5/2/13 5:00",5,31.8,23.2,20,25,0,0,0,0,0,0,0,0,"Melon-headed whale"
"889",113553,"5/24/13 2:00",2,1.6,10.3,1.6,15.9,14.6,14.2,11.9,5,2.2,4.2,8,10.4,"Melon-headed whale"
"890",113553,"5/3/13 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"891",113553,"5/3/13 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"892",113553,"5/3/13 23:00",23,46.2,24.4,24.8,4.6,0,0,0,0,0,0,0,0,"Melon-headed whale"
"893",113553,"5/3/13 5:00",5,45.2,22,17.6,15.2,0,0,0,0,0,0,0,0,"Melon-headed whale"
"894",113553,"5/4/13 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"895",113553,"5/4/13 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"896",113553,"5/4/13 23:00",23,37.2,24.8,25.5,12.6,0,0,0,0,0,0,0,0,"Melon-headed whale"
"897",113553,"5/4/13 5:00",5,32.1,26.1,22.4,19.4,0,0,0,0,0,0,0,0,"Melon-headed whale"
"898",113553,"5/5/13 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"899",113553,"5/5/13 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"900",113553,"5/5/13 23:00",23,36.9,24.6,30.4,6.7,1.5,0,0,0,0,0,0,0,"Melon-headed whale"
"901",113553,"5/5/13 5:00",5,38.6,24.2,26.4,10.7,0,0,0,0,0,0,0,0,"Melon-headed whale"
"902",113553,"5/6/13 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"903",113553,"5/6/13 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"904",113553,"5/6/13 23:00",23,42.3,16.6,15.3,20.5,5.2,0,0,0,0,0,0,0,"Melon-headed whale"
"905",113553,"5/6/13 5:00",5,35.9,22.3,25.6,16.2,0,0,0,0,0,0,0,0,"Melon-headed whale"
"906",113553,"5/7/13 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"907",113553,"5/7/13 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"908",113553,"5/7/13 23:00",23,51,20.6,22.4,6,0,0,0,0,0,0,0,0,"Melon-headed whale"
"909",113553,"5/7/13 5:00",5,51.3,22.2,21,5.5,0,0,0,0,0,0,0,0,"Melon-headed whale"
"910",113553,"5/8/13 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"911",113553,"5/8/13 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"912",113553,"5/8/13 23:00",23,50.6,21.2,25.4,2.8,0,0,0,0,0,0,0,0,"Melon-headed whale"
"913",113553,"5/8/13 5:00",5,45.8,19.4,24,10.9,0,0,0,0,0,0,0,0,"Melon-headed whale"
"914",113553,"5/9/13 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"915",113553,"5/9/13 17:00",17,100,0,0,0,0,0,0,0,0,0,0,0,"Melon-headed whale"
"916",113553,"5/9/13 23:00",23,51.9,21.3,23.8,3,0,0,0,0,0,0,0,0,"Melon-headed whale"
"917",113553,"5/9/13 5:00",5,53.8,18.2,24,3.9,0,0,0,0,0,0,0,0,"Melon-headed whale"
"918",113554,"4/28/12 16:00",16,100,0,0,0,0,0,0,0,0,0,0,0,"Sperm whale"
"919",113554,"4/28/12 17:00",17,66.2,3,1.9,1.7,1.9,2.5,3,5,11.9,2.8,0,0,"Sperm whale"
"920",113554,"4/28/12 23:00",23,9.6,7.7,4.5,3.5,3.3,4.5,11.6,19,18.1,18.1,0,0,"Sperm whale"
"921",113554,"5/7/12 11:00",11,19,3.9,4.3,3.3,3.2,4.3,4.6,9.3,22.7,25.4,0,0,"Sperm whale"
"922",113554,"5/7/12 17:00",17,67.9,4.7,2.5,1.9,2.2,2.5,2.2,2.8,3.9,8.9,0.6,0,"Sperm whale"
"923",113554,"5/7/12 23:00",23,15.6,6.5,4.7,3.6,3.6,4.7,8.1,26.4,14.7,12.1,0,0,"Sperm whale"
"924",113554,"5/7/12 5:00",5,13.6,7.1,4.3,3.6,3.3,4.2,5.7,25.5,20.7,11.7,0.4,0,"Sperm whale"
"925",113554,"5/8/12 11:00",11,15.9,6.4,4.7,3.9,3.5,4.6,4.7,8.3,18.2,29.8,0,0,"Sperm whale"
"926",113554,"5/8/12 17:00",17,27.7,5.3,3.8,3.6,3.3,4,4.3,11,19.9,17.1,0,0,"Sperm whale"
"927",113554,"5/8/12 23:00",23,45.1,4.4,3.3,2.8,2.6,3.3,4.4,15,14.8,4.3,0,0,"Sperm whale"
"928",113554,"5/8/12 5:00",5,11.7,10.6,5.3,4.3,4,4.7,5.8,27.8,20.9,4.9,0,0,"Sperm whale"
"929",113554,"5/9/12 11:00",11,20,6.5,4,3.3,2.9,3.5,3.6,4.5,19.7,31.8,0,0,"Sperm whale"
"930",113554,"5/9/12 17:00",17,32.9,3.8,3.6,3.3,3.1,3.3,3.2,3.9,7.4,34.6,1,0,"Sperm whale"
"931",113554,"5/9/12 23:00",23,23.9,10.1,6.7,4.4,4.2,4.6,4.9,19.3,10.8,11.1,0,0,"Sperm whale"
"932",113554,"5/9/12 5:00",5,30.7,6.4,3.2,3.1,2.9,3.2,5,27.4,11.7,6.4,0,0,"Sperm whale"
"933",113554,"5/10/12 11:00",11,88.1,1.1,0.7,0.7,0.7,0.7,0.7,1.1,4.1,1.9,0,0,"Sperm whale"
"934",113554,"5/10/12 17:00",17,48.1,2.8,2.8,3,2.8,2.8,3.3,3,15.6,15.8,0,0,"Sperm whale"
"935",113554,"5/10/12 23:00",23,13.5,6.1,4.8,4.8,4.4,5.2,14,41.8,4.8,0.6,0,0,"Sperm whale"
"936",113554,"5/10/12 5:00",5,23.8,8.5,4.6,4.6,4.6,5,7.4,36.3,2.4,2.8,0,0,"Sperm whale"
"937",113554,"5/11/12 11:00",11,21.4,5.3,4.9,4.9,4.3,4.9,4.3,4.4,11,33.8,1,0,"Sperm whale"
"938",113554,"5/11/12 17:00",17,25.4,5.8,4.4,4.6,4.2,4.4,4.2,8.5,13.5,25,0,0,"Sperm whale"
"939",113554,"5/11/12 23:00",23,73.4,5.2,1.6,1.6,1.3,1.6,1.9,11,2.3,0,0,0,"Sperm whale"
"940",113554,"5/11/12 5:00",5,12.9,6.4,4.9,4.7,4.3,4.9,10.7,33.2,12.5,2.9,2.5,0,"Sperm whale"
"941",113554,"5/12/12 11:00",11,71.9,1.6,1,1.3,1.6,1.6,1.9,4.5,9.4,5.2,0,0,"Sperm whale"
"942",113554,"5/12/12 17:00",17,50,2.8,2.8,2.8,2.6,2.6,3.3,7.9,16.3,9.1,0,0,"Sperm whale"
"943",113554,"5/12/12 23:00",23,10,6.5,4.6,5,4.4,5.2,10.4,36,13.1,4.8,0,0,"Sperm whale"
"944",113554,"5/12/12 5:00",5,27.8,5.8,4.7,4.3,4.5,4.6,9,15.9,17.1,3.1,3.2,0,"Sperm whale"
"945",113554,"5/13/12 11:00",11,86.3,1.5,0.7,0.7,0.7,0.7,0.7,2.6,5.6,0.4,0,0,"Sperm whale"
"946",113554,"5/13/12 17:00",17,27.4,4.2,3.6,3.6,2.9,3.2,4,15.2,25.1,10.4,0.4,0,"Sperm whale"
"947",113554,"5/13/12 23:00",23,10.4,6.3,5,4.8,4.4,5,6.7,43.4,11.3,2.8,0,0,"Sperm whale"
"948",113554,"5/13/12 5:00",5,8.1,9.2,5.6,5.6,5.3,5.3,7.5,22.9,23.9,6.7,0,0,"Sperm whale"
"949",113554,"5/14/12 17:00",17,24,6.5,5.4,3.6,3.8,4.3,5.1,16.3,17.2,13.8,0,0,"Sperm whale"
"950",113554,"5/14/12 23:00",23,42.1,4.6,3.9,3.3,3.5,4.4,7.2,20.3,7.6,3.1,0,0,"Sperm whale"
"951",113554,"5/14/12 5:00",5,12.8,7.3,5,4.3,3.9,4.8,5.2,11.8,14.2,23.1,7.7,0,"Sperm whale"
"952",113554,"5/15/12 11:00",11,15.5,5.2,4.8,3.7,3.5,4.4,4.4,11.3,39.5,7.7,0,0,"Sperm whale"
"953",113554,"5/15/12 17:00",17,19.9,6,5.7,5.5,3.4,4.2,6,18.2,21.1,9.8,0,0,"Sperm whale"
"954",113554,"5/15/12 5:00",5,24.9,5.2,4.1,3.5,3.5,4.1,6.1,40.8,6.8,1.1,0,0,"Sperm whale"
"955",113554,"4/29/12 11:00",11,100,0,0,0,0,0,0,0,0,0,0,0,"Sperm whale"
"956",113554,"4/29/12 17:00",17,88.9,2.2,1.1,1.1,1.1,1.1,1.5,3,0,0,0,0,"Sperm whale"
"957",113554,"4/29/12 23:00",23,28.2,10.3,4.9,3.9,3.5,4.9,5.7,13.3,15,10.4,0,0,"Sperm whale"
"958",113554,"4/29/12 5:00",5,22.2,8.5,4.9,3.8,3.3,4.6,5.7,12.6,25,9.4,0,0,"Sperm whale"
"959",113554,"4/30/12 11:00",11,14.3,9.1,5.3,4.3,4.2,5.5,7.7,20.9,19.9,8.7,0,0,"Sperm whale"
"960",113554,"4/30/12 17:00",17,14.9,7.6,4.2,3.3,2.9,3.9,4.4,4.8,14.7,39.2,0,0,"Sperm whale"
"961",113554,"4/30/12 23:00",23,28.2,11.3,8.3,10.2,6.3,3.9,5.7,17,7.4,1.8,0,0,"Sperm whale"
"962",113554,"4/30/12 5:00",5,53.1,9,4.8,2.3,2.5,3,5.5,18,1.6,0,0,0,"Sperm whale"
"963",113554,"5/1/12 11:00",11,15.3,5.8,4.4,3.6,3.3,4.4,5.3,10.4,25.2,22.2,0,0,"Sperm whale"
"964",113554,"5/1/12 17:00",17,20.2,6.4,4.3,3.5,2.9,3.9,4.2,4.7,16.1,33.9,0,0,"Sperm whale"
"965",113554,"5/1/12 23:00",23,10.9,8.7,4.8,4,4.3,5.7,6.3,18.3,21.3,15.7,0,0,"Sperm whale"
"966",113554,"5/1/12 5:00",5,52.1,5.6,3.9,3.9,3,3.2,4.2,15.7,8.3,0,0,0,"Sperm whale"
"967",113554,"5/2/12 11:00",11,93.3,6.7,0,0,0,0,0,0,0,0,0,0,"Sperm whale"
"968",113554,"5/2/12 17:00",17,15.9,4.8,4,3.6,3.9,4.8,5.8,34.5,11.5,11.1,0,0,"Sperm whale"
"969",113554,"5/2/12 23:00",23,38,5.7,3.3,2.8,2.6,3.5,3.9,11.3,13.9,15,0,0,"Sperm whale"
"970",113554,"5/2/12 5:00",5,49.1,10.2,4.4,2.5,2.3,3.2,4.2,8.1,11.8,4.2,0,0,"Sperm whale"
"971",113554,"5/3/12 11:00",11,83.3,2.2,0.7,0.7,0.7,0.7,1.1,1.5,5.6,3.3,0,0,"Sperm whale"
"972",113554,"5/3/12 17:00",17,54.3,2.5,2.5,2.3,2.3,3.2,3.7,9,20.1,0,0,0,"Sperm whale"
"973",113554,"5/3/12 23:00",23,10.3,8.3,4.6,3.5,4.1,5.4,7.1,21.4,18.9,16.3,0,0,"Sperm whale"
"974",113554,"5/3/12 5:00",5,91.5,1.1,0.7,1.1,0.7,0.7,1.1,3,0,0,0,0,"Sperm whale"
"975",113554,"5/4/12 11:00",11,18.1,9,5.2,4.2,4.2,5,5.6,10.8,20.6,17.4,0,0,"Sperm whale"
"976",113554,"5/4/12 17:00",17,38.3,4.1,4.2,3.3,2.9,4.1,4.6,9.4,21.2,7.9,0,0,"Sperm whale"
"977",113554,"5/4/12 23:00",23,62.3,9.4,7.2,4.4,2.2,1.9,3.3,9.1,0,0,0,0,"Sperm whale"
"978",113554,"5/4/12 5:00",5,5.7,13.6,5.3,4.2,4,5,6.1,15.3,31.9,8.9,0,0,"Sperm whale"
"979",113554,"5/5/12 11:00",11,23.6,7.6,4.8,3.9,3.8,4.7,5.1,17.7,22.2,6.7,0,0,"Sperm whale"
"980",113554,"5/5/12 17:00",17,24.5,5.3,5.3,4,3.2,4.5,4.7,8.6,24.5,15.2,0.3,0,"Sperm whale"
"981",113554,"5/5/12 23:00",23,9.6,9.4,4.8,4,3.9,4.8,6.4,35.8,13.6,7.5,0.2,0,"Sperm whale"
"982",113554,"5/5/12 5:00",5,10.2,10,5.2,4.3,4.8,6.3,12.9,45.1,1.3,0,0,0,"Sperm whale"
"983",113554,"5/6/12 11:00",11,89.3,7,1.1,1.1,1.5,0,0,0,0,0,0,0,"Sperm whale"
"984",113554,"5/6/12 17:00",17,38.9,23.2,3.5,5.9,1.5,1.7,2,12,8.1,3.1,0,0,"Sperm whale"
"985",113554,"5/6/12 23:00",23,11.2,8.3,4.4,3.7,3.6,4.3,8.8,22.2,22.8,9,1.8,0,"Sperm whale"
"986",113554,"5/6/12 5:00",5,21.9,9.7,7.2,4.3,3.6,4.6,6.7,21.7,16,4.3,0,0,"Sperm whale"
"987",113557,"6/21/13 22:00",22,100,0,0,0,0,0,0,0,0,0,0,0,"Sperm whale"
"988",113557,"6/21/13 23:00",23,73.1,1.9,2.3,2.9,2.6,2.6,5.2,3.9,3.6,1.9,0,0,"Sperm whale"
"989",113557,"6/22/13 11:00",11,19,2.9,3.2,2.9,3.8,4,3.6,11,34.9,14.7,0,0,"Sperm whale"
"990",113557,"6/22/13 17:00",17,33.3,2.8,3,2.8,3.3,3.5,3.3,4.6,41.5,1.9,0,0,"Sperm whale"
"991",113557,"6/22/13 23:00",23,100,0,0,0,0,0,0,0,0,0,0,0,"Sperm whale"
"992",113557,"6/22/13 5:00",5,19.9,4,4.2,4.7,5.7,5.5,5.8,9,34.3,6.8,0,0,"Sperm whale"
"993",113557,"6/23/13 11:00",11,18.1,3.5,3.3,3.5,4.1,4.3,5.7,14.6,42,0.7,0,0,"Sperm whale"
"994",113557,"6/23/13 17:00",17,28.1,3.2,3.7,3.5,3.9,4.4,6.2,26.9,20.1,0,0,0,"Sperm whale"
"995",113557,"6/23/13 23:00",23,24.9,4.1,4.6,5.5,7.2,7.9,35.6,10.1,0,0,0,0,"Sperm whale"
"996",113557,"6/23/13 5:00",5,44.1,2.6,2.8,3.3,4.2,5.2,27.9,10,0,0,0,0,"Sperm whale"
"997",113557,"6/24/13 11:00",11,23.5,3.3,3.3,3.3,3.7,3.9,3.9,8.3,44,2.8,0,0,"Sperm whale"
"998",113557,"6/24/13 17:00",17,25,3.5,3.5,3.5,4,4.5,14.7,14.7,18.5,8.1,0,0,"Sperm whale"
"999",113557,"6/24/13 23:00",23,65.4,1.9,2.2,2.5,3,4.2,12.2,6.1,2.5,0,0,0,"Sperm whale"
"1000",113557,"6/24/13 5:00",5,46.3,3.1,3.3,3.9,4.2,5.2,26.2,7.7,0,0,0,0,"Sperm whale"
"1001",113557,"6/25/13 11:00",11,21.9,3.5,3.9,3.6,4,4.6,4.4,7.5,17.9,28.6,0,0,"Sperm whale"
"1002",113557,"6/25/13 17:00",17,25,3.1,3.1,3.2,3.3,4.4,5.1,6,25.7,21.1,0,0,"Sperm whale"
"1003",113557,"6/25/13 23:00",23,94.1,0.4,0.4,0.7,0.4,0.4,0.7,1.5,1.5,0,0,0,"Sperm whale"
