"","Ptt","Instr","Day","Time","LocationQuality","Latitude","Longitude","Depth","DRange","Species"
"26870",112031,NA,"6/17/12 0:00","0:37:30","2",25.43099976,-78.06799316,8,2,"Short-finned pilot whale"
"26871",112031,NA,"6/17/12 0:00","0:40:00","2",25.43099976,-78.06799316,8,2,"Short-finned pilot whale"
"26872",112031,NA,"6/17/12 0:00","0:42:30","2",25.43099976,-78.06799316,266,53.5,"Short-finned pilot whale"
"26873",112031,NA,"6/17/12 0:00","0:45:00","2",25.43099976,-78.06799316,266,53.5,"Short-finned pilot whale"
"26874",112031,NA,"6/17/12 0:00","0:47:30","2",25.43099976,-78.06799316,120,26.5,"Short-finned pilot whale"
"26875",112031,NA,"6/17/12 0:00","0:50:00","2",25.43099976,-78.06799316,120,26.5,"Short-finned pilot whale"
"26876",112031,NA,"6/17/12 0:00","0:52:30","2",25.43099976,-78.06799316,8,2,"Short-finned pilot whale"
"26877",112031,NA,"6/17/12 0:00","0:55:00","2",25.43099976,-78.06799316,97,23.5,"Short-finned pilot whale"
"26878",112031,NA,"6/17/12 0:00","0:57:30","2",25.43099976,-78.06799316,146,26,"Short-finned pilot whale"
"26879",112031,NA,"6/17/12 0:00","1:00:00","2",25.43099976,-78.06799316,146,26,"Short-finned pilot whale"
"26880",112031,NA,"6/17/12 0:00","1:02:30","2",25.43099976,-78.06799316,25,8.5,"Short-finned pilot whale"
"26881",112031,NA,"6/17/12 0:00","1:05:00","2",25.43099976,-78.06799316,60,13.5,"Short-finned pilot whale"
"26882",112031,NA,"6/17/12 0:00","1:07:30","2",25.43099976,-78.06799316,77,16.5,"Short-finned pilot whale"
"26883",112031,NA,"6/17/12 0:00","1:10:00","2",25.43099976,-78.06799316,97,23.5,"Short-finned pilot whale"
"26884",112031,NA,"6/17/12 0:00","1:12:30","2",25.43099976,-78.06799316,8,2,"Short-finned pilot whale"
"26885",112031,NA,"6/17/12 0:00","1:15:00","2",25.43099976,-78.06799316,47,13.5,"Short-finned pilot whale"
"26886",112031,NA,"6/17/12 0:00","1:17:30","2",25.43099976,-78.06799316,179,33,"Short-finned pilot whale"
"26887",112031,NA,"6/17/12 0:00","1:20:00","2",25.43099976,-78.06799316,97,23.5,"Short-finned pilot whale"
"26888",112031,NA,"6/17/12 0:00","1:22:30","2",25.43099976,-78.06799316,11,5,"Short-finned pilot whale"
"26889",112031,NA,"6/17/12 0:00","1:25:00","2",25.43099976,-78.06799316,47,13.5,"Short-finned pilot whale"
"26890",112031,NA,"6/17/12 0:00","1:27:30","2",25.43099976,-78.06799316,146,26,"Short-finned pilot whale"
"26891",112031,NA,"6/17/12 0:00","1:30:00","2",25.43099976,-78.06799316,219,47,"Short-finned pilot whale"
"26892",112031,NA,"6/17/12 0:00","1:32:30","2",25.43099976,-78.06799316,179,33,"Short-finned pilot whale"
"26893",112031,NA,"6/17/12 0:00","1:35:00","2",25.43099976,-78.06799316,47,13.5,"Short-finned pilot whale"
"26894",112031,NA,"6/17/12 0:00","1:37:30","2",25.43099976,-78.06799316,8,2,"Short-finned pilot whale"
"26895",112031,NA,"6/17/12 0:00","1:40:00","2",25.43099976,-78.06799316,120,26.5,"Short-finned pilot whale"
"26896",112031,NA,"6/17/12 0:00","1:42:30","2",25.43099976,-78.06799316,320,53.5,"Short-finned pilot whale"
"26897",112031,NA,"6/17/12 0:00","1:45:00","2",25.43099976,-78.06799316,219,47,"Short-finned pilot whale"
"26898",112031,NA,"6/17/12 0:00","1:47:30","2",25.43099976,-78.06799316,47,13.5,"Short-finned pilot whale"
"26899",112031,NA,"6/17/12 0:00","1:50:00","2",25.43099976,-78.06799316,8,2,"Short-finned pilot whale"
"26900",112031,NA,"6/17/12 0:00","1:52:30","2",25.43099976,-78.06799316,97,23.5,"Short-finned pilot whale"
"26901",112031,NA,"6/17/12 0:00","1:55:00","2",25.43099976,-78.06799316,97,23.5,"Short-finned pilot whale"
"26902",112031,NA,"6/17/12 0:00","1:57:30","2",25.43099976,-78.06799316,17,6.5,"Short-finned pilot whale"
"26903",112031,NA,"6/17/12 0:00","10:00:00","2",25.43099976,-78.06799316,281,51.5,"Short-finned pilot whale"
"26904",112031,NA,"6/17/12 0:00","10:02:30","2",25.43099976,-78.06799316,343,73,"Short-finned pilot whale"
"26905",112031,NA,"6/17/12 0:00","10:05:00","2",25.43099976,-78.06799316,499,83,"Short-finned pilot whale"
"26906",112031,NA,"6/17/12 0:00","10:07:30","2",25.43099976,-78.06799316,343,73,"Short-finned pilot whale"
"26907",112031,NA,"6/17/12 0:00","10:10:00","2",25.43099976,-78.06799316,73,21,"Short-finned pilot whale"
"26908",112031,NA,"6/17/12 0:00","10:12:30","2",25.43099976,-78.06799316,13,2.5,"Short-finned pilot whale"
"26909",112031,NA,"6/17/12 0:00","10:15:00","2",25.43099976,-78.06799316,13,2.5,"Short-finned pilot whale"
"26910",112031,NA,"6/17/12 0:00","10:17:30","2",25.43099976,-78.06799316,281,51.5,"Short-finned pilot whale"
"26911",112031,NA,"6/17/12 0:00","10:20:00","2",25.43099976,-78.06799316,416,83.5,"Short-finned pilot whale"
"26912",112031,NA,"6/17/12 0:00","10:22:30","2",25.43099976,-78.06799316,499,83,"Short-finned pilot whale"
"26913",112031,NA,"6/17/12 0:00","10:25:00","2",25.43099976,-78.06799316,416,83.5,"Short-finned pilot whale"
"26914",112031,NA,"6/17/12 0:00","10:27:30","2",25.43099976,-78.06799316,281,51.5,"Short-finned pilot whale"
"26915",112031,NA,"6/17/12 0:00","10:30:00","2",25.43099976,-78.06799316,13,2.5,"Short-finned pilot whale"
"26916",112031,NA,"6/17/12 0:00","10:32:30","2",25.43099976,-78.06799316,13,2.5,"Short-finned pilot whale"
"26917",112031,NA,"6/17/12 0:00","10:35:00","2",25.43099976,-78.06799316,13,2.5,"Short-finned pilot whale"
"26918",112031,NA,"6/17/12 0:00","10:37:30","2",25.43099976,-78.06799316,187,42,"Short-finned pilot whale"
"26919",112031,NA,"6/17/12 0:00","10:40:00","2",25.43099976,-78.06799316,566,66.5,"Short-finned pilot whale"
"26920",112031,NA,"6/17/12 0:00","10:42:30","2",25.43099976,-78.06799316,499,83,"Short-finned pilot whale"
"26921",112031,NA,"6/17/12 0:00","10:45:00","2",25.43099976,-78.06799316,343,73,"Short-finned pilot whale"
"26922",112031,NA,"6/17/12 0:00","10:47:30","2",25.43099976,-78.06799316,73,21,"Short-finned pilot whale"
"26923",112031,NA,"6/17/12 0:00","10:50:00","2",25.43099976,-78.06799316,13,2.5,"Short-finned pilot whale"
"26924",112031,NA,"6/17/12 0:00","10:52:30","2",25.43099976,-78.06799316,13,2.5,"Short-finned pilot whale"
"26925",112031,NA,"6/17/12 0:00","10:55:00","2",25.43099976,-78.06799316,343,73,"Short-finned pilot whale"
"26926",112031,NA,"6/17/12 0:00","10:57:30","2",25.43099976,-78.06799316,499,83,"Short-finned pilot whale"
"26927",112031,NA,"6/17/12 0:00","11:00:00","2",25.43099976,-78.06799316,499,83,"Short-finned pilot whale"
"26928",112031,NA,"6/17/12 0:00","11:02:30","2",25.43099976,-78.06799316,499,83,"Short-finned pilot whale"
"26929",112031,NA,"6/17/12 0:00","11:05:00","2",25.43099976,-78.06799316,229,41.5,"Short-finned pilot whale"
"26930",112031,NA,"6/17/12 0:00","11:07:30","2",25.43099976,-78.06799316,13,2.5,"Short-finned pilot whale"
"26931",112031,NA,"6/17/12 0:00","11:10:00","2",25.43099976,-78.06799316,13,2.5,"Short-finned pilot whale"
"26932",112031,NA,"6/17/12 0:00","11:12:30","2",25.43099976,-78.06799316,18,8,"Short-finned pilot whale"
"26933",112031,NA,"6/17/12 0:00","11:15:00","2",25.43099976,-78.06799316,343,73,"Short-finned pilot whale"
"26934",112031,NA,"6/17/12 0:00","11:17:30","2",25.43099976,-78.06799316,499,83,"Short-finned pilot whale"
"26935",112031,NA,"6/17/12 0:00","11:20:00","2",25.43099976,-78.06799316,499,83,"Short-finned pilot whale"
"26936",112031,NA,"6/17/12 0:00","11:22:30","2",25.43099976,-78.06799316,499,83,"Short-finned pilot whale"
"26937",112031,NA,"6/17/12 0:00","11:25:00","2",25.43099976,-78.06799316,343,73,"Short-finned pilot whale"
"26938",112031,NA,"6/17/12 0:00","11:27:30","2",25.43099976,-78.06799316,55,18.5,"Short-finned pilot whale"
"26939",112031,NA,"6/17/12 0:00","11:30:00","2",25.43099976,-78.06799316,13,2.5,"Short-finned pilot whale"
"26940",112031,NA,"6/17/12 0:00","11:32:30","2",25.43099976,-78.06799316,151,36.5,"Short-finned pilot whale"
"26941",112031,NA,"6/17/12 0:00","11:35:00","2",25.43099976,-78.06799316,499,83,"Short-finned pilot whale"
"26942",112031,NA,"6/17/12 0:00","11:37:30","2",25.43099976,-78.06799316,416,83.5,"Short-finned pilot whale"
"26943",112031,NA,"6/17/12 0:00","11:40:00","2",25.43099976,-78.06799316,281,51.5,"Short-finned pilot whale"
"26944",112031,NA,"6/17/12 0:00","11:42:30","2",25.43099976,-78.06799316,13,2.5,"Short-finned pilot whale"
"26945",112031,NA,"6/17/12 0:00","11:45:00","2",25.43099976,-78.06799316,13,2.5,"Short-finned pilot whale"
"26946",112031,NA,"6/17/12 0:00","11:47:30","2",25.43099976,-78.06799316,343,73,"Short-finned pilot whale"
"26947",112031,NA,"6/17/12 0:00","11:50:00","2",25.43099976,-78.06799316,499,83,"Short-finned pilot whale"
"26948",112031,NA,"6/17/12 0:00","11:52:30","2",25.43099976,-78.06799316,566,66.5,"Short-finned pilot whale"
"26949",112031,NA,"6/17/12 0:00","11:55:00","2",25.43099976,-78.06799316,416,83.5,"Short-finned pilot whale"
"26950",112031,NA,"6/17/12 0:00","11:57:30","2",25.43099976,-78.06799316,120,25.5,"Short-finned pilot whale"
"26951",112031,NA,"6/17/12 0:00","20:00:00","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26952",112031,NA,"6/17/12 0:00","20:02:30","2",25.43099976,-78.06799316,5,2.5,"Short-finned pilot whale"
"26953",112031,NA,"6/17/12 0:00","20:05:00","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26954",112031,NA,"6/17/12 0:00","20:07:30","2",25.43099976,-78.06799316,20,6,"Short-finned pilot whale"
"26955",112031,NA,"6/17/12 0:00","20:10:00","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26956",112031,NA,"6/17/12 0:00","20:12:30","2",25.43099976,-78.06799316,33,7,"Short-finned pilot whale"
"26957",112031,NA,"6/17/12 0:00","20:15:00","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26958",112031,NA,"6/17/12 0:00","20:17:30","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26959",112031,NA,"6/17/12 0:00","20:20:00","2",25.43099976,-78.06799316,33,7,"Short-finned pilot whale"
"26960",112031,NA,"6/17/12 0:00","20:22:30","2",25.43099976,-78.06799316,15,5,"Short-finned pilot whale"
"26961",112031,NA,"6/17/12 0:00","20:25:00","2",25.43099976,-78.06799316,42,10,"Short-finned pilot whale"
"26962",112031,NA,"6/17/12 0:00","20:27:30","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26963",112031,NA,"6/17/12 0:00","20:30:00","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26964",112031,NA,"6/17/12 0:00","20:32:30","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26965",112031,NA,"6/17/12 0:00","20:35:00","2",25.43099976,-78.06799316,3,1,"Short-finned pilot whale"
"26966",112031,NA,"6/17/12 0:00","20:37:30","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26967",112031,NA,"6/17/12 0:00","20:40:00","2",25.43099976,-78.06799316,33,7,"Short-finned pilot whale"
"26968",112031,NA,"6/17/12 0:00","20:42:30","2",25.43099976,-78.06799316,20,6,"Short-finned pilot whale"
"26969",112031,NA,"6/17/12 0:00","20:45:00","2",25.43099976,-78.06799316,20,6,"Short-finned pilot whale"
"26970",112031,NA,"6/17/12 0:00","20:47:30","2",25.43099976,-78.06799316,20,6,"Short-finned pilot whale"
"26971",112031,NA,"6/17/12 0:00","20:50:00","2",25.43099976,-78.06799316,20,6,"Short-finned pilot whale"
"26972",112031,NA,"6/17/12 0:00","20:52:30","2",25.43099976,-78.06799316,33,7,"Short-finned pilot whale"
"26973",112031,NA,"6/17/12 0:00","20:55:00","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26974",112031,NA,"6/17/12 0:00","20:57:30","2",25.43099976,-78.06799316,3,1,"Short-finned pilot whale"
"26975",112031,NA,"6/17/12 0:00","21:00:00","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26976",112031,NA,"6/17/12 0:00","21:02:30","2",25.43099976,-78.06799316,20,6,"Short-finned pilot whale"
"26977",112031,NA,"6/17/12 0:00","21:05:00","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26978",112031,NA,"6/17/12 0:00","21:07:30","2",25.43099976,-78.06799316,3,1,"Short-finned pilot whale"
"26979",112031,NA,"6/17/12 0:00","21:10:00","2",25.43099976,-78.06799316,20,6,"Short-finned pilot whale"
"26980",112031,NA,"6/17/12 0:00","21:12:30","2",25.43099976,-78.06799316,20,6,"Short-finned pilot whale"
"26981",112031,NA,"6/17/12 0:00","21:15:00","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26982",112031,NA,"6/17/12 0:00","21:17:30","2",25.43099976,-78.06799316,157,17.5,"Short-finned pilot whale"
"26983",112031,NA,"6/17/12 0:00","21:20:00","2",25.43099976,-78.06799316,139,22.5,"Short-finned pilot whale"
"26984",112031,NA,"6/17/12 0:00","21:22:30","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26985",112031,NA,"6/17/12 0:00","21:25:00","2",25.43099976,-78.06799316,20,6,"Short-finned pilot whale"
"26986",112031,NA,"6/17/12 0:00","21:27:30","2",25.43099976,-78.06799316,20,6,"Short-finned pilot whale"
"26987",112031,NA,"6/17/12 0:00","21:30:00","2",25.43099976,-78.06799316,3,1,"Short-finned pilot whale"
"26988",112031,NA,"6/17/12 0:00","21:32:30","2",25.43099976,-78.06799316,15,5,"Short-finned pilot whale"
"26989",112031,NA,"6/17/12 0:00","21:35:00","2",25.43099976,-78.06799316,20,6,"Short-finned pilot whale"
"26990",112031,NA,"6/17/12 0:00","21:37:30","2",25.43099976,-78.06799316,5,2.5,"Short-finned pilot whale"
"26991",112031,NA,"6/17/12 0:00","21:40:00","2",25.43099976,-78.06799316,26,6,"Short-finned pilot whale"
"26992",112031,NA,"6/17/12 0:00","21:42:30","2",25.43099976,-78.06799316,33,7,"Short-finned pilot whale"
"26993",112031,NA,"6/17/12 0:00","21:45:00","2",25.43099976,-78.06799316,3,1,"Short-finned pilot whale"
"26994",112031,NA,"6/17/12 0:00","21:47:30","2",25.43099976,-78.06799316,15,5,"Short-finned pilot whale"
"26995",112031,NA,"6/17/12 0:00","21:50:00","2",25.43099976,-78.06799316,3,1,"Short-finned pilot whale"
"26996",112031,NA,"6/17/12 0:00","21:52:30","2",25.43099976,-78.06799316,7,3,"Short-finned pilot whale"
"26997",112031,NA,"6/17/12 0:00","21:55:00","2",25.43099976,-78.06799316,15,5,"Short-finned pilot whale"
"26998",112031,NA,"6/17/12 0:00","21:57:30","2",25.43099976,-78.06799316,15,5,"Short-finned pilot whale"
"26999",112031,NA,"6/18/12 0:00","0:00:00","2",25.43099976,-78.06799316,13,6,"Short-finned pilot whale"
"27000",112031,NA,"6/18/12 0:00","0:02:30","2",25.43099976,-78.06799316,9,2,"Short-finned pilot whale"
"27001",112031,NA,"6/18/12 0:00","0:05:00","2",25.43099976,-78.06799316,9,2,"Short-finned pilot whale"
"27002",112031,NA,"6/18/12 0:00","0:07:30","2",25.43099976,-78.06799316,19,7.5,"Short-finned pilot whale"
"27003",112031,NA,"6/18/12 0:00","0:10:00","2",25.43099976,-78.06799316,19,7.5,"Short-finned pilot whale"
"27004",112031,NA,"6/18/12 0:00","0:12:30","2",25.43099976,-78.06799316,19,7.5,"Short-finned pilot whale"
"27005",112031,NA,"6/18/12 0:00","0:15:00","2",25.43099976,-78.06799316,19,7.5,"Short-finned pilot whale"
"27006",112031,NA,"6/18/12 0:00","0:17:30","2",25.43099976,-78.06799316,9,2,"Short-finned pilot whale"
"27007",112031,NA,"6/18/12 0:00","0:20:00","2",25.43099976,-78.06799316,9,2,"Short-finned pilot whale"
"27008",112031,NA,"6/18/12 0:00","0:22:30","2",25.43099976,-78.06799316,9,2,"Short-finned pilot whale"
"27009",112031,NA,"6/18/12 0:00","0:25:00","2",25.43099976,-78.06799316,19,7.5,"Short-finned pilot whale"
"27010",112031,NA,"6/18/12 0:00","0:27:30","2",25.43099976,-78.06799316,13,6,"Short-finned pilot whale"
"27011",112031,NA,"6/18/12 0:00","0:30:00","2",25.43099976,-78.06799316,108,26,"Short-finned pilot whale"
"27012",112031,NA,"6/18/12 0:00","0:32:30","2",25.43099976,-78.06799316,246,52,"Short-finned pilot whale"
"27013",112031,NA,"6/18/12 0:00","0:35:00","2",25.43099976,-78.06799316,246,52,"Short-finned pilot whale"
"27014",112031,NA,"6/18/12 0:00","0:37:30","2",25.43099976,-78.06799316,201,37,"Short-finned pilot whale"
"27015",112031,NA,"6/18/12 0:00","0:40:00","2",25.43099976,-78.06799316,134,30,"Short-finned pilot whale"
"27016",112031,NA,"6/18/12 0:00","0:42:30","2",25.43099976,-78.06799316,9,2,"Short-finned pilot whale"
"27017",112031,NA,"6/18/12 0:00","0:45:00","2",25.43099976,-78.06799316,86,18.5,"Short-finned pilot whale"
"27018",112031,NA,"6/18/12 0:00","0:47:30","2",25.43099976,-78.06799316,164,30,"Short-finned pilot whale"
"27019",112031,NA,"6/18/12 0:00","0:50:00","2",25.43099976,-78.06799316,246,52,"Short-finned pilot whale"
"27020",112031,NA,"6/18/12 0:00","0:52:30","2",25.43099976,-78.06799316,134,30,"Short-finned pilot whale"
"27021",112031,NA,"6/18/12 0:00","0:55:00","2",25.43099976,-78.06799316,39,13,"Short-finned pilot whale"
"27022",112031,NA,"6/18/12 0:00","0:57:30","2",25.43099976,-78.06799316,9,2,"Short-finned pilot whale"
"27023",112031,NA,"6/18/12 0:00","1:00:00","2",25.43099976,-78.06799316,86,18.5,"Short-finned pilot whale"
"27024",112031,NA,"6/18/12 0:00","1:02:30","2",25.43099976,-78.06799316,86,18.5,"Short-finned pilot whale"
"27025",112031,NA,"6/18/12 0:00","1:05:00","2",25.43099976,-78.06799316,134,30,"Short-finned pilot whale"
"27026",112031,NA,"6/18/12 0:00","1:07:30","2",25.43099976,-78.06799316,39,13,"Short-finned pilot whale"
"27027",112031,NA,"6/18/12 0:00","1:10:00","2",25.43099976,-78.06799316,39,13,"Short-finned pilot whale"
"27028",112031,NA,"6/18/12 0:00","1:12:30","2",25.43099976,-78.06799316,108,26,"Short-finned pilot whale"
"27029",112031,NA,"6/18/12 0:00","1:15:00","2",25.43099976,-78.06799316,67,15,"Short-finned pilot whale"
"27030",112031,NA,"6/18/12 0:00","1:17:30","2",25.43099976,-78.06799316,246,52,"Short-finned pilot whale"
"27031",112031,NA,"6/18/12 0:00","1:20:00","2",25.43099976,-78.06799316,246,52,"Short-finned pilot whale"
"27032",112031,NA,"6/18/12 0:00","1:22:30","2",25.43099976,-78.06799316,39,13,"Short-finned pilot whale"
"27033",112031,NA,"6/18/12 0:00","1:25:00","2",25.43099976,-78.06799316,28,9,"Short-finned pilot whale"
"27034",112031,NA,"6/18/12 0:00","1:27:30","2",25.43099976,-78.06799316,134,30,"Short-finned pilot whale"
"27035",112031,NA,"6/18/12 0:00","1:30:00","2",25.43099976,-78.06799316,298,59.5,"Short-finned pilot whale"
"27036",112031,NA,"6/18/12 0:00","1:32:30","2",25.43099976,-78.06799316,298,59.5,"Short-finned pilot whale"
"27037",112031,NA,"6/18/12 0:00","1:35:00","2",25.43099976,-78.06799316,108,26,"Short-finned pilot whale"
"27038",112031,NA,"6/18/12 0:00","1:37:30","2",25.43099976,-78.06799316,9,2,"Short-finned pilot whale"
"27039",112031,NA,"6/18/12 0:00","1:40:00","2",25.43099976,-78.06799316,9,2,"Short-finned pilot whale"
"27040",112031,NA,"6/18/12 0:00","1:42:30","2",25.43099976,-78.06799316,164,30,"Short-finned pilot whale"
"27041",112031,NA,"6/18/12 0:00","1:45:00","2",25.43099976,-78.06799316,246,52,"Short-finned pilot whale"
"27042",112031,NA,"6/18/12 0:00","1:47:30","2",25.43099976,-78.06799316,201,37,"Short-finned pilot whale"
"27043",112031,NA,"6/18/12 0:00","1:50:00","2",25.43099976,-78.06799316,9,2,"Short-finned pilot whale"
"27044",112031,NA,"6/18/12 0:00","1:52:30","2",25.43099976,-78.06799316,19,7.5,"Short-finned pilot whale"
"27045",112031,NA,"6/18/12 0:00","1:55:00","2",25.43099976,-78.06799316,134,30,"Short-finned pilot whale"
"27046",112031,NA,"6/18/12 0:00","1:57:30","2",25.43099976,-78.06799316,246,52,"Short-finned pilot whale"
"27047",112031,NA,"6/18/12 0:00","2:00:00","2",25.43099976,-78.06799316,290,34,"Short-finned pilot whale"
"27048",112031,NA,"6/18/12 0:00","2:02:30","2",25.43099976,-78.06799316,177,37.5,"Short-finned pilot whale"
"27049",112031,NA,"6/18/12 0:00","2:05:00","2",25.43099976,-78.06799316,7,1.5,"Short-finned pilot whale"
"27050",112031,NA,"6/18/12 0:00","2:07:30","2",25.43099976,-78.06799316,7,1.5,"Short-finned pilot whale"
"27051",112031,NA,"6/18/12 0:00","2:10:00","2",25.43099976,-78.06799316,118,21.5,"Short-finned pilot whale"
"27052",112031,NA,"6/18/12 0:00","2:12:30","2",25.43099976,-78.06799316,257,42.5,"Short-finned pilot whale"
"27053",112031,NA,"6/18/12 0:00","2:15:00","2",25.43099976,-78.06799316,214,42.5,"Short-finned pilot whale"
"27054",112031,NA,"6/18/12 0:00","2:17:30","2",25.43099976,-78.06799316,7,1.5,"Short-finned pilot whale"
"27055",112031,NA,"6/18/12 0:00","2:20:00","2",25.43099976,-78.06799316,96,22,"Short-finned pilot whale"
"27056",112031,NA,"6/18/12 0:00","2:22:30","2",25.43099976,-78.06799316,145,26.5,"Short-finned pilot whale"
"27057",112031,NA,"6/18/12 0:00","2:25:00","2",25.43099976,-78.06799316,290,34,"Short-finned pilot whale"
"27058",112031,NA,"6/18/12 0:00","2:27:30","2",25.43099976,-78.06799316,61,13,"Short-finned pilot whale"
"27059",112031,NA,"6/18/12 0:00","2:30:00","2",25.43099976,-78.06799316,7,1.5,"Short-finned pilot whale"
"27060",112031,NA,"6/18/12 0:00","2:32:30","2",25.43099976,-78.06799316,177,37.5,"Short-finned pilot whale"
"27061",112031,NA,"6/18/12 0:00","2:35:00","2",25.43099976,-78.06799316,214,42.5,"Short-finned pilot whale"
"27062",112031,NA,"6/18/12 0:00","2:37:30","2",25.43099976,-78.06799316,177,37.5,"Short-finned pilot whale"
"27063",112031,NA,"6/18/12 0:00","2:40:00","2",25.43099976,-78.06799316,14,5.5,"Short-finned pilot whale"
"27064",112031,NA,"6/18/12 0:00","2:42:30","2",25.43099976,-78.06799316,7,1.5,"Short-finned pilot whale"
"27065",112031,NA,"6/18/12 0:00","2:45:00","2",25.43099976,-78.06799316,118,21.5,"Short-finned pilot whale"
"27066",112031,NA,"6/18/12 0:00","2:47:30","2",25.43099976,-78.06799316,214,42.5,"Short-finned pilot whale"
"27067",112031,NA,"6/18/12 0:00","2:50:00","2",25.43099976,-78.06799316,177,37.5,"Short-finned pilot whale"
"27068",112031,NA,"6/18/12 0:00","2:52:30","2",25.43099976,-78.06799316,28,9,"Short-finned pilot whale"
"27069",112031,NA,"6/18/12 0:00","2:55:00","2",25.43099976,-78.06799316,14,5.5,"Short-finned pilot whale"
"27070",112031,NA,"6/18/12 0:00","2:57:30","2",25.43099976,-78.06799316,48,11,"Short-finned pilot whale"
"27071",112031,NA,"6/18/12 0:00","3:00:00","2",25.43099976,-78.06799316,118,21.5,"Short-finned pilot whale"
"27072",112031,NA,"6/18/12 0:00","3:02:30","2",25.43099976,-78.06799316,78,18.5,"Short-finned pilot whale"
"27073",112031,NA,"6/18/12 0:00","3:05:00","2",25.43099976,-78.06799316,7,1.5,"Short-finned pilot whale"
"27074",112031,NA,"6/18/12 0:00","3:07:30","2",25.43099976,-78.06799316,96,22,"Short-finned pilot whale"
"27075",112031,NA,"6/18/12 0:00","3:10:00","2",25.43099976,-78.06799316,257,42.5,"Short-finned pilot whale"
"27076",112031,NA,"6/18/12 0:00","3:12:30","2",25.43099976,-78.06799316,177,37.5,"Short-finned pilot whale"
"27077",112031,NA,"6/18/12 0:00","3:15:00","2",25.43099976,-78.06799316,7,1.5,"Short-finned pilot whale"
"27078",112031,NA,"6/18/12 0:00","3:17:30","2",25.43099976,-78.06799316,118,21.5,"Short-finned pilot whale"
"27079",112031,NA,"6/18/12 0:00","3:20:00","2",25.43099976,-78.06799316,118,21.5,"Short-finned pilot whale"
"27080",112031,NA,"6/18/12 0:00","3:22:30","2",25.43099976,-78.06799316,7,1.5,"Short-finned pilot whale"
"27081",112031,NA,"6/18/12 0:00","3:25:00","2",25.43099976,-78.06799316,61,13,"Short-finned pilot whale"
"27082",112031,NA,"6/18/12 0:00","3:27:30","2",25.43099976,-78.06799316,78,18.5,"Short-finned pilot whale"
"27083",112031,NA,"6/18/12 0:00","3:30:00","2",25.43099976,-78.06799316,61,13,"Short-finned pilot whale"
"27084",112031,NA,"6/18/12 0:00","3:32:30","2",25.43099976,-78.06799316,7,1.5,"Short-finned pilot whale"
"27085",112031,NA,"6/18/12 0:00","3:35:00","2",25.43099976,-78.06799316,78,18.5,"Short-finned pilot whale"
"27086",112031,NA,"6/18/12 0:00","3:37:30","2",25.43099976,-78.06799316,61,13,"Short-finned pilot whale"
"27087",112031,NA,"6/18/12 0:00","3:40:00","2",25.43099976,-78.06799316,7,1.5,"Short-finned pilot whale"
"27088",112031,NA,"6/18/12 0:00","3:42:30","2",25.43099976,-78.06799316,28,9,"Short-finned pilot whale"
"27089",112031,NA,"6/18/12 0:00","3:45:00","2",25.43099976,-78.06799316,14,5.5,"Short-finned pilot whale"
"27090",112031,NA,"6/18/12 0:00","3:47:30","2",25.43099976,-78.06799316,14,5.5,"Short-finned pilot whale"
"27091",112031,NA,"6/18/12 0:00","3:50:00","2",25.43099976,-78.06799316,14,5.5,"Short-finned pilot whale"
"27092",112031,NA,"6/18/12 0:00","3:52:30","2",25.43099976,-78.06799316,7,1.5,"Short-finned pilot whale"
"27093",112031,NA,"6/18/12 0:00","3:55:00","2",25.43099976,-78.06799316,14,5.5,"Short-finned pilot whale"
"27094",112031,NA,"6/18/12 0:00","3:57:30","2",25.43099976,-78.06799316,37,11,"Short-finned pilot whale"
"27095",112031,NA,"6/18/12 0:00","4:00:00","2",25.43099976,-78.06799316,41,9,"Short-finned pilot whale"
"27096",112031,NA,"6/18/12 0:00","4:02:30","2",25.43099976,-78.06799316,6,1.5,"Short-finned pilot whale"
"27097",112031,NA,"6/18/12 0:00","4:05:00","2",25.43099976,-78.06799316,24,8,"Short-finned pilot whale"
"27098",112031,NA,"6/18/12 0:00","4:07:30","2",25.43099976,-78.06799316,41,9,"Short-finned pilot whale"
"27099",112031,NA,"6/18/12 0:00","4:10:00","2",25.43099976,-78.06799316,6,1.5,"Short-finned pilot whale"
"27100",112031,NA,"6/18/12 0:00","4:12:30","2",25.43099976,-78.06799316,32,9,"Short-finned pilot whale"
"27101",112031,NA,"6/18/12 0:00","4:15:00","2",25.43099976,-78.06799316,66,16,"Short-finned pilot whale"
"27102",112031,NA,"6/18/12 0:00","4:17:30","2",25.43099976,-78.06799316,6,1.5,"Short-finned pilot whale"
