Image,lmX1,lmY1,lmX2,lmY2,Spliner,Species,Scale,cp1X1,cp1Y1,cp1X2,cp1Y2,cp1X3,cp1Y3,cp1X4,cp1Y4,cp1X5,cp1Y5,cp1X6,cp1Y6,cp1X7,cp1Y7,cp1X8,cp1Y8,cp1X9,cp1Y9,cp1X10,cp1Y10,cp1X11,cp1Y11,cp2X1,cp2Y1,cp2X2,cp2Y2,cp2X3,cp2Y3,cp2X4,cp2Y4,cp2X5,cp2Y5,cp3X1,cp3Y1,cp3X2,cp3Y2,cp3X3,cp3Y3,cp3X4,cp3Y4,cp3X5,cp3Y5,cp3X6,cp3Y6,cp3X7,cp3Y7,cp3X8,cp3Y8,cp4X1,cp4Y1,cp4X2,cp4Y2,cp4X3,cp4Y3,cp4X4,cp4Y4,cp4X5,cp4Y5,cp4X6,cp4Y6,cp4X7,cp4Y7,cp4X8,cp4Y8,cp5X1,cp5Y1,cp5X2,cp5Y2,cp5X3,cp5Y3,cp5X4,cp5Y4,cp5X5,cp5Y5,cp6X1,cp6Y1,cp6X2,cp6Y2,cp6X3,cp6Y3,cp7X1,cp7Y1,cp7X2,cp7Y2,cp7X3,cp7Y3,cp8X1,cp8Y1,cp8X2,cp8Y2,cp8X3,cp8Y3,cp9X1,cp9Y1,cp9X2,cp9Y2,cp9X3,cp9Y3,cp9X4,cp9Y4
Ng001_25C_F_042910_01.tif,47.5,32,34.5,78.5,Will,mel,0.014,34.84715,75.002391,32.33333206,118.6666641,74.73407,155.106344,141.482234,167.040681,262.305989,159.635982,325.160668,102.634751,256.664962,32.62758,113.559332,23.107981,71.220181,47.967138,48.261777,48.02096,42.474582,48.013017,176.6642762,164.4981226,166.40133,138.404028,139.129273,116.336305,84.970187,87.660595,36.692965,68.471047,295.8918698,129.0937828,235.111796,114.763724,186.193274,103.067798,160.160179,100.622128,126.705506,87.813135,101.773751,76.339015,88.350394,74.957438,39.476816,58.620498,308.7468503,103.6081323,262.480291,87.413474,179.40225,71.813316,128.720521,65.092232,109.793234,69.177546,72.113847,57.211984,47.66666794,56.33333206,42.564221,47.695833,268.2085707,50.04595307,253.6666718,54,171,47.33333206,81.778708,55.250575,69.79865314,57.84940173,92.61659969,35.40569575,85.402807,27.182835,46.826492,32.613953,150.3443026,125.4661408,158.791568,114.680353,160.3019733,99.59544755,105.254437,78.31831496,109.33884,69.312498,109.0064573,67.36685003,52.34285099,74.79290532,53.142502,77.183645,43.708162,81.236364,44.164523,102.923084
Ng001_25C_F_042910_02.tif,61,43,48,84.5,Will,mel,0.014,47.87,84.41,47.66666794,116.6666641,82.852292,151.754384,142.10206,163.453089,249.519053,162.481246,308.744729,108.750381,245.722367,47.455711,119.850982,35.970449,81.818916,58.900174,62.11121,57.17777,56.582216,56.933012,174.7991374,162.9001046,165.177875,138.353011,140.977124,118.560891,93.277859,93.113674,51.345616,73.448443,281.212677,133.6491238,225.053397,117.262542,181.685565,108.652595,159.244743,105.412817,130.170617,93.444017,108.344359,82.813804,96.256591,81.783002,53.881019,65.452171,293.47534,109.1071858,248.887212,95.402499,176.528231,79.937695,131.9833,73.900278,115.275321,76.42728,82.637991,65.766544,61.66666794,65.66666412,56.725908,56.47983,251.0845842,59.57641049,239.3333282,65,169.3333282,59.33333206,91.052519,63.987675,79.69340007,66.32248432,103.985973,45.7889054,94.492008,39.700056,60.910318,43.282844,149.8554506,125.9286557,155.736203,118.454729,159.6134424,104.6679193,111.077371,84.55865591,114.193337,77.612435,114.2781,74.93384705,63.1366721,79.01058256,75.189331,84.958675,74.817458,86.553126,74.447465,107.174295
Ng001_25C_F_042910_03.tif,59.5,35,46.5,76.5,Will,mel,0.014,46.131258,75.586032,46.33333206,115.6666641,86.456945,147.750137,148.049487,159.997684,262.643675,154.068868,321.075638,103.978401,257.554338,38.183643,122.21669,26.225726,80.283427,50.842061,60.970469,49.704976,54.157483,50.272555,180.6885855,157.9109999,170.961526,133.96416,144.913668,112.925619,94.565493,87.017255,48.713746,67.441263,294.4609806,126.6619503,235.631324,111.590137,189.543514,101.600686,165.170289,98.981296,133.769669,87.373806,110.536678,76.261449,97.949244,75.422616,51.317698,59.228797,305.8443609,102.35663,261.49328,87.495703,183.216639,71.659979,135.469478,65.76181,117.418891,69.419764,82.417188,58.96917,60.33333206,57.66666794,54.06305,50.57038,263.5992824,51.84014273,234.817346,54.180651,164.78745,50.831599,91.159679,55.865927,78.53466113,59.11300919,103.2324158,37.4627973,94.451696,30.084983,58.805495,35.613439,154.5441933,120.8160659,161.393883,110.727847,163.338471,97.61042108,112.5370092,77.77365481,115.550186,69.863224,115.4335322,67.67314058,64.79224236,74.37961727,71.448173,77.441189,71.019345,79.5122,71.599407,100.501798
Ng001_25C_F_042910_04.tif,61.5,39.5,49,81,Will,mel,0.014,48.88,81.42,46.33333206,115,82.135689,151.820854,143.931659,161.953617,256.951028,159.928191,318.049306,108.04522,253.345627,42.338169,121.905162,29.80566,82.092026,54.538704,62.272634,53.798099,56.669917,54.155292,178.3200619,161.1005114,168.773179,135.50972,144.123346,115.403201,94.700436,90.589954,51.71977,71.480805,290.34255,131.4282339,231.048406,114.430125,186.166465,105.046753,162.612829,102.254024,132.561103,90.354911,109.957035,79.770424,97.704418,78.994598,54.032469,63.386357,302.3368004,107.2565861,256.565356,91.405536,181.048341,75.716456,134.666173,69.099079,117.332774,73.299174,83.053551,62.542592,66.692243,62.69302,56.214846,55.74804,260.023367,56.02445989,247.6666718,59.66666794,164.372501,53.863619,93.203567,61.077062,81.35598484,63.17890448,102.042137,42.14518802,95.76756,35.35844,60.939575,39.211487,153.8347497,123.4035719,160.918554,114.915605,164.2994464,101.768026,112.9687704,81.58591583,115.765842,73.831365,115.721259,71.49145787,64.914721,77.38309871,73.356083,81.30224,73.114645,83.019436,73.155749,104.041354
Ng001_25C_F_042910_05.tif,52.5,45.5,37.5,89,Will,mel,0.014,37.66666794,90,34.33333206,127.6666641,73.66666412,165.3333282,139.582949,178.91792,258.516353,173.477051,320.548638,118.124594,257.436053,50.495545,117.421232,36.299493,73.589703,61.661753,53.134509,60.328545,46.909271,59.932805,176.0200657,176.9096576,164.999114,150.416978,138.626041,128.259475,86.903222,100.60327,40.440527,78.907788,292.4729293,143.0226191,232.797059,127.28883,185.367388,116.271931,160.066246,113.34865,127.753593,100.688511,104.014301,88.848217,90.912186,87.377902,43.511712,69.898978,304.8902396,117.8500149,260.467705,101.25945,180.032691,85.522876,130.722582,77.661588,111.870415,81.634235,75.237357,69.165167,52,68.33333588,48,61.33333206,264.1585684,65.00420761,249.3333282,68.66666412,161.813478,62.497337,84.307365,66.981188,70.26928691,69.38156994,96.61855776,48.36565582,89.10496,39.062412,51.748025,45.739128,149.2742984,137.2727739,158.130837,126.498278,161.6857725,112.7765857,106.5516403,90.59431733,110.758144,81.649145,110.4075858,79.69012843,54.80864771,85.66193399,64.433447,90.297198,63.760307,92.787564,64.213083,115.394975
Ng002_25C_F_042910_01.tif,41,43.5,27.5,90,Will,mel,0.014,26.86,90.47,27.33333397,113.3333359,55.66666794,162.6666718,131.3333282,180.6666718,260.3333435,174.3333282,324.308936,116.057404,262.703932,47.692219,107.441194,37.357085,63.260902,60.492928,42.232772,61.245706,36.109942,59.416623,180.3456519,178.0955893,162.17208,148.50554,132.53643,128.605462,76.973571,100.087146,30.106079,79.572451,294.4794942,143.1533401,231.41307,126.119588,181.26426,114.957122,155.122193,111.125359,121.642104,98.003038,95.769423,86.775781,81.51642,86.057745,32.811794,70.488979,308.614569,114.5888855,263.755223,98.265029,176.852074,83.262823,123.696131,77.45517,104.549845,80.003584,65.621782,69.937099,39.66666794,67.33333588,35.33333206,59.66666794,272.8364675,65.15663461,233.698739,64.040829,156.957655,59.635185,75.379316,65.394269,64.61728936,70.37381328,87.16037593,48.04734511,80.808299,38.485493,40.835075,43.553678,145.564698,137.3690634,150.896018,127.550527,155.7626834,110.3970336,100.0215714,88.98649182,102.670688,81.443765,102.8499408,78.52314058,46.90137241,86.9968323,46.790501,91.379707,37.731873,94.881051,39.442474,114.700478
Ng002_25C_F_042910_02.tif,56,41,43.5,83.5,Will,mel,0.014,43.006383,82.979379,44.507669,112.368235,77.950436,155.983751,144.23932,169.864391,262.118246,162.747984,317.731377,108.916075,259.820266,46.10668,116.549923,35.904062,78.011847,56.654052,57.526665,57.288249,51.340831,56.0527,183.0282991,167.2398163,170.153453,140.125413,141.456209,121.201596,90.50364,94.671148,45.520053,74.85829,290.5050479,135.2637661,232.899821,119.295574,186.913901,108.938459,162.59426,105.922398,131.425454,93.109254,107.862422,81.524775,94.787018,81.445221,48.147656,66.369111,303.5220077,107.1682051,259.678651,93.374471,181.289883,78.896816,132.867,73.105804,115.011562,75.651289,79.479328,65.906368,53.66666794,63,51.631264,55.114379,264.350753,59.29966917,232.959019,61.09084,162.040487,58.029216,88.078015,61.901349,76.57769788,65.95770989,99.84437783,45.0634211,92.230778,37.532855,56.076064,40.754255,152.982662,128.834284,159.26238,118.322065,161.5753312,104.6511906,110.6069764,83.44322871,113.14929,76.360227,113.1245445,74.15775988,63.01112812,82.64673386,63.582525,83.025201,57.519003,85.411641,44.028906,109.237542
Ng002_25C_F_042910_03.tif,47,34.5,36.5,81.5,Will,mel,0.014,36.544657,78.67283,36,119.6666641,80.320828,156.743283,146.516947,166.130531,264.465435,159.812966,319.731064,98.182089,256.859849,36.101633,108.879974,27.558962,71.461108,51.389487,49.768734,50.852881,43.004154,51.073161,182.8740207,163.9230086,171.229161,137.261851,141.576115,117.240143,86.484039,90.239613,38.347923,70.967965,292.9685518,128.0100205,234.809874,115.254213,186.676079,104.839218,161.816264,101.137767,128.676256,86.632153,103.113603,76.896286,88.97338,77.068025,40.587469,61.398997,305.0250698,100.0387204,260.614064,86.880036,178.428014,72.162971,129.555891,67.047509,112.203204,70.354929,72.572344,59.033881,49,59.66666794,43.284401,49.875739,265.4159437,50.82914681,230.762359,53.329707,158.781917,48.553335,81.734293,57.479584,69.57296526,59.80776711,96.47086419,36.4631735,84.145248,28.748529,46.787335,34.90866,156.4866219,127.3078537,163.234626,115.270747,166.4943928,101.4118348,110.9720626,80.00228679,113.837992,71.347667,113.7008514,68.98081016,56.08448751,78.1601788,57.050092,79.845701,47.586007,85.035088,47.968471,104.237518
Ng002_25C_F_042910_04.tif,73,42.5,64.5,79.5,Will,mel,0.014,63.91,79.37,63.980692,102.259899,91.08317,138.288819,147.678621,152.359219,248.3333282,148,300.201611,97.806951,242.322884,41.498249,125.706008,38.568555,91.341553,56.932997,74.064079,56.689698,69.608866,55.941328,183.0046654,150.632762,168.151932,125.748365,144.81825,109.556671,101.610348,87.885539,65.877033,71.28331,273.8981868,123.2584888,222.032873,106.909863,182.60064,100.248616,162.385604,97.114619,136.029884,85.434261,116.304839,76.830262,105.426566,77.066296,67.64315,64.022605,286.3033801,95.11727025,243.687403,85.453292,178.044705,73.448313,137.374444,69.387523,121.169151,73.739069,91,62.33333206,75.33333588,63,69.621094,55.891059,249.1365182,54.06383308,205.013876,55.33597,160.99265,55.719565,103.72473,60.863713,90.21693226,63.29421554,111.5286774,46.35280129,103.386731,39.278768,72.630946,43.517221,153.441226,115.6041292,160.304917,107.151742,164.1515302,96.8120592,119.7367941,78.63961143,121.438767,72.909013,121.5618875,72.03323348,79.93374835,77.84780602,80.076515,78.444576,75.907663,81.030317,73.911163,102.282661
Ng002_25C_F_042910_05.tif,57,41.5,48.5,81.5,Will,mel,0.014,48.370951,79.351329,48,115.6666641,88.57662,149.751255,147.336271,157.35335,255.196358,148.264996,307.237757,91.289771,244.604184,37.063634,111.840769,34.479194,78.455692,56.357971,59.745426,55.847192,53.58984,56.156269,180.3128833,154.3142553,167.05288,131.704155,141.227293,114.053758,92.858769,91.163358,49.852807,72.765304,281.2728425,119.7162391,226.793218,107.376325,183.135871,100.05903,159.953505,98.717326,130.012775,88.126262,107.553069,78.516895,95.692221,78.227358,51.611177,64.950326,293.0219944,94.65113332,250.808931,82.179024,175.048932,72.070376,130.249618,68.8797,113.690809,72.149811,78.66666412,64,61.66666794,63.33333206,53.453931,56.760307,250.2587608,48.59239838,221.343684,51.963235,156.356123,52.109536,88.924851,61.120354,79.32375091,64.67364151,98.97204556,43.3582195,89.758391,36.183365,56.716446,42.260241,149.9238633,120.1164495,155.804789,109.125781,157.7075138,97.23579714,109.8218305,79.96328482,111.805352,72.608374,111.8529788,70.7651844,65.51483907,79.50523295,69.176946,81.110943,67.899598,83.852964,68.471548,103.830663
Ng003_25C_F_042810_01.tif,44,42.5,34,87.5,Will,mel,0.014,34.644184,84.101174,35,127.3333359,77.13876,163.614623,142.343873,173.996027,262.15911,164.634359,325.345557,111.403402,252.58887,40.554731,110.793695,31.504608,68.257433,57.197301,45.689371,58.237174,40.150883,59.321027,181.121473,170.7039704,167.110451,145.076144,138.355239,122.930297,83.529772,96.905382,36.062727,77.71773,292.8631424,138.759018,233.681316,120.249396,185.003253,109.534679,159.205325,107.236282,126.079622,93.96133,100.487602,83.280205,86.681343,83.479391,38.060927,68.725828,308.4368809,111.3818992,260.264254,93.047304,177.053503,76.247544,126.624291,73.107171,108.612879,76.689417,69.913044,65.642804,52.158524,66.172183,39.919056,60.36425,261.9962214,56.38873985,229.223308,57.800386,155.865652,55.547757,78.689919,62.762632,67.62720325,66.30989363,93.45975421,42.31043697,81.275095,37.313479,43.850764,42.671564,150.0734499,132.0190991,156.661637,122.413261,157.0799283,105.5370251,106.41525,86.00037586,110.577529,77.506847,110.0557701,75.25656997,52.83683786,84.56361464,53.679496,85.241089,44.90918,89.441964,46.249462,113.074665
Ng003_25C_F_042810_02.tif,49,33,37.5,76.5,Will,mel,0.014,36.88,76.43,35.755755,105.716942,70.387621,151.761724,141.396264,165.304119,261.357618,159.045498,323.947684,109.004279,257.236922,38.247379,116.733011,23.64005,72.385277,47.653077,49.896237,48.92318,44.381155,49.550861,178.9804895,163.0173517,166.884572,137.124593,140.33793,115.177704,86.054572,87.865661,39.535155,66.915695,290.6437776,135.5861316,233.151899,115.408859,185.468259,102.870775,160.245127,99.949845,127.997074,86.539348,103.395098,74.663446,89.338138,74.671668,41.913618,58.39287,307.7962444,107.9151577,260.747355,89.271298,179.514143,70.650683,129.033952,64.908185,110.831807,68.386345,73.884833,56.55361,56.070645,56.880209,44.235518,50.072728,266.3173527,54.36009871,232.153739,54.125657,159.405517,48.443984,82.68118,54.783008,72.03013312,57.29149999,97.99964453,34.01846385,86.120049,28.303197,48.89358,33.381337,149.5148696,122.9455194,155.478029,114.759385,157.8482112,98.19534322,106.7670629,76.82562941,110.163938,69.625848,110.1189745,66.69673504,55.76811817,74.27329878,56.340823,75.717965,48.79147,79.335795,47.773873,101.025881
Ng003_25C_F_042810_03.tif,57,45.5,45,86.5,Will,mel,0.014,44.88,86.41,43.33333206,122.6666641,78.980617,159.567075,141.332493,171.09424,257.127634,172.855872,319.922249,124.932371,256.366276,54.636199,120.504147,37.519653,79.504967,59.918464,57.588281,60.070424,52.204202,61.385642,172.0304938,171.2327177,165.047661,149.239873,140.968522,126.084548,90.448554,98.624423,47.292391,78.167665,286.1430626,150.6490751,231.237721,128.445006,185.236979,115.38273,160.746258,112.140466,130.744193,99.172113,107.629057,86.607459,94.397658,85.671952,49.822209,69.524118,304.0606575,124.2436018,257.849435,103.889463,180.354178,85.132434,132.496556,78.051109,115.165478,80.742281,80.15568,68.450094,63.410134,68.012101,52.442511,60.571422,259.3809875,67.24820581,232.012973,68.978068,160.878858,62.910733,90.480604,67.077729,78.5858541,69.0756804,99.47515316,49.0072927,92.437169,42.25081,56.804136,45.669201,149.6267169,134.5918121,155.974735,127.057731,157.450869,110.1130244,110.3180474,88.62538666,113.679379,81.734818,114.01347,79.05353956,62.89095444,85.62376478,63.237008,87.178878,55.556992,91.269857,52.691412,111.415035
Ng003_25C_F_042810_04.tif,62,38.5,52.5,76.5,Will,mel,0.014,51.9,76.38,52.185925,104.055832,87.810649,141.3549,148.202578,151.998686,252.3333282,145,304.478483,92.668859,242.212978,36.162974,116.435281,31.996622,82.547663,50.762467,63.717419,53.437121,58.102223,52.811552,175.341583,149.7048577,165.80251,128.60949,142.300102,108.494936,95.87138,85.924667,54.088513,68.06365,278.1613517,119.0787883,224.606875,104.36841,182.629249,96.422381,159.81882,95.323239,131.483498,85.00565,110.397286,74.565334,98.583772,74.728267,56.276976,59.747491,290.2794581,93.84708028,246.708899,81.628714,175.163394,69.107882,132.210836,65.099812,116.683779,68.174263,79.33333588,58,62.66666794,58.33333206,58.391667,51.711664,243.45387,46.03944376,219.6666718,51,156.127781,51.511296,94.051153,56.475157,81.20112362,59.18512945,100.067713,41.0706481,94.370145,34.384593,61.838189,38.614881,147.2867482,113.3247547,153.886374,102.91525,154.4775299,93.00571043,112.999029,76.36966074,115.652597,69.141842,115.5048092,66.70752985,67.71240916,73.92656613,74.953036,77.185556,74.309719,79.156947,74.819718,99.621508
Ng003_25C_F_042810_05.tif,43,36,31.5,80.5,Will,mel,0.014,31.786592,77.115831,30.33333397,119.3333359,71.441619,158.775894,136.62938,168.308074,267.6666565,162,325.518127,112.460032,259.433325,40.131116,108.227407,25.765629,66.772612,51.62129,44.628078,52.100513,38.645261,51.967378,175.9621692,166.1325002,163.985281,142.248133,136.168949,118.982698,81.227965,92.34732,33.359063,71.350103,292.9337492,140.1666589,233.939601,118.542701,184.304688,106.07206,157.822475,103.925194,124.785031,90.688441,99.10669,78.312991,85.477675,77.749726,35.773818,62.496,310.0702664,112.8075028,262.3558,93.311212,178.043511,73.776728,125.715236,68.075274,106.993111,71.536717,68.901962,59.379377,50.099007,60.549247,38.090215,54.002544,267.9785792,56.70535721,231.626464,55.903234,156.603501,51.848462,77.35391,56.052834,65.93909454,60.20504122,91.49427773,36.60836777,81.101874,30.159161,43.023095,35.915319,146.0149099,127.3988214,151.850845,116.160919,153.4538536,101.5564982,101.8472842,80.21075549,105.526833,72.583297,105.3381878,69.69695542,50.68144844,78.99345413,51.866245,79.83881,42.221857,83.789521,43.135691,105.726947
Ng004_25C_F_042910_01.tif,75,53.5,64,93.5,Will,mel,0.014,63.89,93.4,63.599932,121.051837,92.373125,160.100646,152.201751,172.265097,255.857503,165.21622,312.152234,113.177378,255.341457,53.968103,128.795357,46.256822,94.746147,67.54424,76.407151,66.980007,71.137095,67.046928,182.7206927,169.8132095,173.431759,145.907387,151.147944,125.535579,106.167977,102.369077,66.346956,84.465615,282.2103123,140.8117528,230.677107,124.225062,190.111415,114.550282,168.723068,112.582215,141.245187,100.713211,120.268867,91.582729,109.110781,91.339128,68.55071,76.451964,297.9195804,114.6781875,253.890379,99.772386,185.030668,86.543252,142.586995,83.191674,126.813539,85.133648,95.644828,75.305156,75.33333588,74,71.337824,66.317003,257.0902688,64.77539498,241.3333282,69,166.84706,67.359722,106.542632,72.866806,93.96240355,75.75854604,117.0214427,54.36200034,107.323341,49.602935,74.837593,53.590571,159.1284772,132.989864,164.61123,125.437799,168.6682099,111.5411634,124.0332406,93.50230853,126.831461,86.193853,127.0246017,83.98064395,81.0163149,91.11532108,81.304123,91.795505,76.156591,95.003119,72.4531,117.49866
Ng004_25C_F_042910_02.tif,57.5,52.5,45.5,99.5,Will,mel,0.014,45.982601,95.151481,45,139.3333282,83.33333588,173,146.814734,186.617629,263.218691,176.663392,320.878173,118.801486,258.333648,54.770285,118.761946,45.708084,80.938796,68.857451,58.760116,68.19194,52.918033,67.987705,182.6520743,183.1669478,172.370297,155.375717,144.689687,132.759706,93.223631,107.572762,47.709161,88.389119,291.788539,147.9921639,234.589396,133.837778,188.824914,122.016307,164.820283,118.705313,133.269461,105.264957,109.045201,95.447007,95.774786,96.083327,49.66666794,78.33333588,305.8147987,121.2285505,260.839859,105.38186,182.014171,89.813124,134.494982,86.059938,116.982659,87.834798,77.66666412,76.66666412,58,76,53.029105,67.55267,263.6346202,68.06308999,233.426485,71.155339,163.891879,67.995197,88.953971,73.928489,77.77702462,77.53059195,105.9961423,54.41028623,93.314093,47.098177,56.614796,53.508714,158.5160504,144.0563228,164.548629,132.630565,166.8173458,118.2804137,115.3991732,98.21331705,119.190702,89.115678,119.1241433,86.86274831,65.23378572,95.84630163,66.158279,96.196774,58.482468,98.450057,55.553407,123.825852
Ng004_25C_F_042910_03.tif,63.5,51.5,53.5,95,Will,mel,0.014,52.9,95.44,53,127.3333359,86.712251,167.556461,150.078825,178.373393,260.004021,169.908597,317.989719,113.94763,254.558458,51.008016,121.300695,45.826028,86.706614,67.646385,64.751561,66.679178,59.343303,67.089468,181.6257924,175.55172,173.523294,150.158361,147.770727,128.410682,97.995881,104.10172,55.345036,84.681842,289.3675157,141.567839,233.004157,126.842837,188.935405,117.232753,165.925895,114.533911,135.957819,101.927626,112.988132,92.215849,100.822329,92.160453,57.238519,76.350517,302.8392826,113.9345712,256.652693,101.155475,182.268707,87.164635,136.647142,83.352448,120.052304,85.263002,85.904581,75.121681,70.160987,74.620803,59.506189,66.372769,257.7817484,63.03078127,242.6666718,67.66666412,161.942085,68.084118,98.878253,72.27267,81.56178347,75.16575324,109.4055655,54.10039859,98.086096,48.666443,62.684368,52.38878,158.6130665,137.6184356,164.591575,128.720441,167.4886216,113.9641112,118.7059521,94.8160677,121.362262,87.293218,121.3678907,84.22814667,71.40608001,92.02649683,71.25478,95.057826,64.484603,100.301175,64.825326,118.635249
Ng004_25C_F_042910_05.tif,69.5,31,57,72,Will,mel,0.014,57.510215,70.256764,58.33333206,113.3333359,97.347123,144.264506,153.486754,151.125554,261.56645,145.358934,315.244469,90.72872,255.481945,31.017369,124.989652,24.335218,89.308366,45.760118,71.002792,46.183903,64.964745,44.787121,183.550521,149.2490553,176.037741,126.704222,151.413179,106.003668,102.541635,82.166995,59.520596,63.387965,287.3414444,119.106641,234.44686,104.512582,191.445672,94.514662,169.185409,91.809842,139.724588,80.472962,117.742726,70.650428,105.550179,70.807651,62.134521,54.457055,300.884592,95.17199774,259.686541,79.511984,184.207309,64.256681,140.278194,61.343194,125.039339,63.194263,84.66666412,52.66666794,68.66666412,51.66666794,64.862864,45.135214,258.8320264,42.60780412,233.760765,45.587374,167.325208,44.944291,99.384747,50.587438,84.50235395,53.23382558,112.3466317,32.59036632,102.053955,27.586706,68.826802,31.59176,161.0067069,114.1634762,165.195909,105.664053,169.2906828,90.99867308,121.8984708,72.8240145,124.587175,65.377016,124.3856058,61.99820124,72.94622282,69.28108595,83.874513,74.290879,83.841496,75.577433,84.60999,93.733958
Ng005_25C_F_042910_01.tif,39,48.5,29.5,93.5,Will,mel,0.014,28.9,93.45,30.33333397,126.6666641,72.712505,165.148598,147.6666718,173.6666718,267.372021,162.462696,322.988732,106.67293,254.669696,48.843925,101.089992,39.664372,64.301487,64.637917,42.208461,63.801193,35.391812,64.236845,180.633345,170.1524977,168.183137,146.343939,137.734239,126.453814,80.769456,102.804765,31.141386,83.363765,295.1572032,134.5910489,234.120709,120.957203,184.116285,112.388461,158.225008,109.868629,123.138479,99.646446,96.863595,89.28463,83.174574,89.464998,33.068605,74.691278,307.6589058,109.1512417,258.948751,95.65634,174.714857,83.345879,123.280204,77.710083,104.289148,81.267086,62.66666794,71,40.33333206,71.66666412,35,64.66666412,261.1438369,61.10941933,227.408183,64.298376,152.722411,60.785749,75.022677,68.709241,63.6446008,72.1598785,86.51172718,50.0270414,76.228103,42.458826,38.786854,48.959158,150.3452268,134.7382237,156.044021,123.659153,158.1679343,109.1303399,98.77336998,90.68917206,101.626457,82.064239,101.3960084,79.53194111,48.05010111,90.00838672,48.761524,91.455172,41.413723,95.737614,42.000224,114.145287
Ng005_25C_F_042910_02.tif,57,49,47.5,90.5,Will,mel,0.014,47.66666794,89.33333588,49.66666794,127,90.33333588,157.3333282,154.3333282,169,262.8283,155.863712,315.481857,99.179624,249.876378,46.738505,112.212089,41.670679,79.764311,63.291853,59.700411,64.328045,53.376662,63.855685,189.3945592,164.4270502,173.174644,138.246206,144.36933,121.687297,93.894161,99.906328,49.174131,81.086064,291.0932692,125.3440338,231.208344,115.176563,186.32788,107.870879,162.568322,106.173659,131.384104,97.240327,108.493519,87.339236,97.023664,87.025878,51.170508,72.900916,300.3294686,97.45206916,254.022825,89.583114,178.470584,80.508317,132.76792,75.702647,114.078032,79.319661,80.33333588,71.33333588,59.66666794,70.66666412,53.12787,64.875733,253.8898987,56.95719537,224.611451,60.510117,158.376051,60.924397,89.523399,68.233927,80.47175755,72.0184743,99.64338958,50.50387844,90.171545,44.926958,56.834136,49.680043,154.899531,127.8001463,159.666692,117.786514,161.800086,105.2999739,107.2216417,87.82087485,110.426458,77.862375,110.2156229,77.67589173,65.44634945,87.94386924,73.518267,91.550273,73.563809,91.57481,75.770543,113.824282
Ng005_25C_F_042910_03.tif,49,45,38.5,91,Will,mel,0.014,38,90.33333588,40.33333206,131.3333282,87.356049,163.805619,150.712198,172.71237,272.112683,159.650303,321.988635,103.502226,257.120814,45.607826,108.043558,38.415216,72.994047,61.056956,52.471233,60.99829,45.33333206,60.66666794,185.8458025,168.5432323,175.158475,143.454434,144.480781,124.691738,89.521207,100.602966,40.414772,80.901861,296.6795871,131.9906155,237.192457,119.260296,189.328465,109.93179,163.97378,108.892568,129.713804,97.566886,106.3333359,88.33333588,86.33333588,85.66666412,42,72,307.6123705,103.0387312,260.67925,93.25573,179.621839,81.639906,130.350821,75.915057,111.996994,79.228541,71.66666412,68.66666412,50.33333206,68.66666412,45.33333206,62,263.6953322,58.26940267,229.063429,60.088808,158.064813,59.826697,84.231903,66.332902,70.60294568,69.4468352,96.14620936,47.00450841,84.451795,39.878333,48.901632,45.411356,160.3142482,134.3804457,165.043816,121.989268,163.9133493,107.8197917,105.2840558,88.76356086,109.381048,79.163785,108.9957252,77.4623064,56.51711374,87.3915793,65.018344,90.865911,64.733047,92.033497,66.23632,112.226335
Ng005_25C_F_042910_04.tif,43.5,35.5,33,79.5,Will,mel,0.014,32.9,79.44,31.709665,107.183416,67.181854,150.203829,140.3333282,164.6666718,259.833699,151.232973,317.688288,98.380376,258.281752,40.839229,106.210942,28.372625,66.038937,49.994675,45.105433,51.601679,39.604542,49.940013,181.7783254,159.7243559,166.372465,130.65331,135.590243,114.101623,79.61648,90.014451,35.105427,69.73612,291.6767057,121.9843855,231.996476,108.305552,182.242581,100.495496,156.454353,97.572649,122.539586,87.304918,97.120778,76.296633,83.555221,75.876514,37.138207,60.791889,302.8951419,95.47686089,259.85708,84.936018,176.295292,72.065181,124.545335,64.800215,104.802909,68.531083,67.874218,59.469543,43,58,39.43128,50.702369,256.4477276,50.05181678,218.371335,53.169792,156.78439,49.86208,79.081601,55.001089,63.08955133,59.47140392,88.03856416,38.24846767,81.98284,30.961581,42.837315,35.715815,149.677084,121.6813725,154.627314,112.108041,158.8822678,97.37725061,96.33298997,77.00681999,99.33333588,73,100.6614104,66.71801395,50.03749912,76.51764287,49.453841,79.947318,42.618379,85.192511,44.416071,103.071318
