Line,Temp,Sex,Ind,Pop,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,Csize,Elevation,Lat,Lon
KO2,18C,M,3,KO,0.04199051,-0.11294379,0.22039517,-0.03341329,0.23930221,0.02069102,0.15705099,0.09007197,-0.12157233,0.05928943,-0.19240896,0.04888004,-0.00949759,-0.05901699,-0.0008527,-0.01807339,-0.09459129,0.00056384,-0.09190679,0.01711284,-0.1514725,0.01893287,-0.17127099,-0.00892305,-0.19640189,-0.01975712,-0.17858037,-0.06704153,-0.14155461,-0.09833511,-0.0945698,-0.11588508,-0.04546315,-0.12195099,0.00239713,-0.11901275,0.09253885,-0.10233989,0.14028636,-0.08770134,0.18550442,-0.06476118,0.23576372,-0.00774424,0.22182885,0.05314799,0.19036503,0.07671391,0.10405334,0.09868487,0.05749165,0.09867451,0.00849375,0.09379672,-0.05369921,0.08351062,-0.14972281,0.03678179,-0.19380374,0.02490419,0.01981364,-0.08030557,-0.05926685,-0.03812402,-0.11353989,-0.022127,0.14961189,-0.0232729,0.07595533,-0.01833569,-0.0435394,-0.0115151,-0.14096748,0.00182366,0.17605199,0.02831831,0.11672678,0.03093421,0.05033493,0.0306702,-0.02157194,0.02772931,-0.11911494,0.01816512,0.10146691,0.07710656,0.04645061,0.06828343,-0.01545222,0.05768437,-0.07618603,0.04390079,-0.15497031,0.06343651,-0.0018963,-0.03922904,4.452893514,2506,-0.25,35.73
KO2,18C,M,4,KO,0.04597565,-0.11360413,0.21965671,-0.03322786,0.23817123,0.01775967,0.15906408,0.09000656,-0.11877633,0.06061746,-0.19066082,0.04845988,-0.01478224,-0.05475686,-0.00054255,-0.01695121,-0.09228498,0.00126944,-0.08994074,0.01748113,-0.15487678,0.02017513,-0.16969533,-0.00900049,-0.19636851,-0.01878965,-0.17952719,-0.06853637,-0.14253649,-0.10069653,-0.09529766,-0.1192492,-0.04557484,-0.12489484,0.00256763,-0.12099691,0.092826,-0.10310477,0.14045657,-0.08773224,0.18541936,-0.0643641,0.23473608,-0.00735308,0.22134799,0.05221111,0.19059672,0.076554,0.10404482,0.09946215,0.05723098,0.09937534,0.00803501,0.09429304,-0.05435702,0.08369295,-0.15066448,0.03620843,-0.19280387,0.02320994,0.02136362,-0.08082249,-0.05923118,-0.03729826,-0.11439238,-0.02143981,0.14935937,-0.02249452,0.07613903,-0.01673765,-0.04261634,-0.01008004,-0.13961189,0.00238033,0.17572589,0.02790718,0.11655819,0.03161423,0.05035,0.03141645,-0.0213833,0.02888625,-0.1191445,0.01882698,0.10183297,0.07683722,0.04602969,0.06767398,-0.01684718,0.05744851,-0.07838272,0.04319663,-0.15220358,0.06210068,-0.00498468,-0.03693368,4.777682543,2506,-0.25,35.73
KO2,18C,M,5,KO,0.04608283,-0.11272775,0.2194112,-0.03401679,0.23795149,0.01808557,0.16242329,0.08885016,-0.12081709,0.05867836,-0.19178476,0.04598058,-0.01334756,-0.05436151,-0.00736462,-0.0157758,-0.0935703,0.00075006,-0.09209235,0.01675406,-0.14781894,0.01902961,-0.17020376,-0.01007332,-0.19751125,-0.01668984,-0.17992242,-0.06810598,-0.14380419,-0.10142189,-0.0960233,-0.11922552,-0.04621055,-0.12411617,0.0018918,-0.12019223,0.09219533,-0.10249064,0.13990604,-0.08740902,0.18510775,-0.0644563,0.23499568,-0.00751504,0.22060635,0.05194164,0.19006355,0.07628788,0.10370368,0.10005529,0.05679022,0.10012646,0.00751943,0.09498766,-0.05488231,0.08402754,-0.15058151,0.03538273,-0.19400633,0.02166787,0.0218926,-0.07982046,-0.05904027,-0.03718177,-0.11440298,-0.02249124,0.14816742,-0.02199387,0.07480643,-0.01539292,-0.04427813,-0.01030062,-0.14137911,0.00254778,0.17512426,0.02827524,0.11622353,0.03184978,0.05029777,0.03161046,-0.02108288,0.02842226,-0.11740926,0.01752165,0.10644364,0.07731663,0.05114525,0.06885351,-0.01110714,0.05851112,-0.07205805,0.04440906,-0.15366647,0.05936297,-0.00838401,-0.03552725,4.797692408,2506,-0.25,35.73
KO3,18C,M,1,KO,0.04598623,-0.11591759,0.21744652,-0.03292773,0.23598467,0.01579935,0.15726159,0.09215513,-0.12288631,0.05602386,-0.18994258,0.04775624,-0.00817447,-0.05952743,0.00208483,-0.01627136,-0.09440769,0.00219997,-0.09251324,0.01850891,-0.15080687,0.01889688,-0.16900348,-0.00760275,-0.19740936,-0.01721935,-0.18092318,-0.06790468,-0.14431911,-0.10077542,-0.09632657,-0.11780515,-0.04666724,-0.12422174,0.00175505,-0.12222268,0.09295951,-0.10620764,0.14113771,-0.09040039,0.18556493,-0.06491351,0.2322716,-0.00637343,0.2209808,0.05195752,0.19080423,0.07700933,0.10406273,0.10200863,0.05682783,0.10199258,0.00738644,0.09634513,-0.05506839,0.08461531,-0.15115706,0.03580278,-0.19248108,0.02566634,0.02276626,-0.08307598,-0.05648232,-0.0383077,-0.11118265,-0.02069014,0.14792743,-0.02299021,0.07512223,-0.01694672,-0.04294022,-0.00898762,-0.13968548,0.00272298,0.17337384,0.02698009,0.11452685,0.03133193,0.04863499,0.0319576,-0.02275765,0.02947847,-0.11926297,0.01889434,0.10315145,0.0792423,0.04802138,0.07057279,-0.01386277,0.05917181,-0.07440392,0.04416661,-0.15367008,0.05875946,0.00029559,-0.03872714,4.301551785,2506,-0.25,35.73
KO3,18C,M,2,KO,0.04600585,-0.11624572,0.22010296,-0.03449063,0.23746654,0.01757515,0.14827045,0.09441867,-0.12060404,0.0603172,-0.19029177,0.04831846,-0.01269861,-0.05847299,-0.00238437,-0.01625716,-0.09317004,0.00192548,-0.09184759,0.01755445,-0.1510413,0.0210107,-0.16701927,-0.0083049,-0.19435826,-0.01741807,-0.17878848,-0.06753183,-0.14236072,-0.09989267,-0.09488714,-0.11779179,-0.04530623,-0.12452435,0.00311871,-0.12224113,0.09439014,-0.10680975,0.14295979,-0.091883,0.18821755,-0.06696484,0.23428424,-0.00709091,0.22253562,0.0515879,0.19223176,0.07650893,0.10557594,0.10128251,0.05838907,0.10165555,0.00887166,0.09661283,-0.053804,0.08565959,-0.14996761,0.03651561,-0.19175365,0.02468662,0.02212195,-0.0833866,-0.05771773,-0.03946787,-0.11225536,-0.02217646,0.14956627,-0.02306279,0.07643893,-0.01698502,-0.04225216,-0.00998379,-0.13888633,0.00386423,0.174567,0.02718366,0.11559736,0.03086701,0.04961111,0.0307452,-0.02185866,0.02795678,-0.11872389,0.0189122,0.09519815,0.07911347,0.04170708,0.07006891,-0.01834045,0.05883771,-0.07691245,0.04351911,-0.15310829,0.06204316,-0.00688975,-0.03775883,4.337940983,2506,-0.25,35.73
KO3,18C,M,3,KO,0.04186332,-0.11408767,0.2199371,-0.03344904,0.23851807,0.01598272,0.15577684,0.09089957,-0.11958883,0.06006548,-0.19163765,0.04753571,-0.00853238,-0.05993231,0.00676439,-0.01661143,-0.09366043,0.00199566,-0.09263897,0.01729951,-0.15102948,0.01907608,-0.17019057,-0.00933644,-0.19734683,-0.01816263,-0.18100912,-0.06783579,-0.14331773,-0.09908406,-0.09575157,-0.11588129,-0.04653454,-0.12240061,0.00152379,-0.1200279,0.09210612,-0.10367374,0.14011536,-0.0889627,0.18540194,-0.06553855,0.23470519,-0.00779204,0.22136627,0.05238218,0.19025757,0.07638379,0.10385155,0.09999811,0.05697466,0.10020594,0.00773576,0.09511787,-0.05462157,0.08420604,-0.15053439,0.03619062,-0.19374922,0.02323683,0.01964025,-0.08187659,-0.05832631,-0.03881012,-0.11243347,-0.02329392,0.15054845,-0.0229,0.07735281,-0.0172905,-0.04121932,-0.0092754,-0.13836875,0.00264212,0.17542018,0.02722912,0.11611304,0.03143187,0.04972872,0.03136971,-0.02214576,0.02840647,-0.11933139,0.01814293,0.09851198,0.08030423,0.04390577,0.0710151,-0.017536,0.05965502,-0.077288,0.04357853,-0.1530496,0.06115482,0.00172275,-0.03928331,4.523345444,2506,-0.25,35.73
KO3,18C,M,4,KO,0.04318477,-0.11725729,0.21749134,-0.03309356,0.23560798,0.01704978,0.15637699,0.09195595,-0.12346421,0.05894733,-0.19038792,0.04733542,-0.00783755,-0.06008721,0.00986062,-0.01638984,-0.09061621,0.00139926,-0.08963999,0.01888731,-0.15331958,0.01908404,-0.16920988,-0.0072697,-0.19625023,-0.01782627,-0.18039859,-0.06727306,-0.14391216,-0.09973661,-0.09631126,-0.1173412,-0.04681479,-0.12469324,0.00168896,-0.12306279,0.09292231,-0.10694727,0.14110737,-0.09111182,0.18551134,-0.0656016,0.23182344,-0.00700398,0.22121787,0.05125803,0.19107221,0.07638277,0.10442729,0.10160138,0.05721573,0.10181102,0.00777593,0.09636763,-0.05473159,0.08500792,-0.15125348,0.03716597,-0.19236095,0.02540448,0.02192549,-0.08332124,-0.05694167,-0.03823281,-0.11145025,-0.02080499,0.14925728,-0.02279432,0.07644643,-0.01743284,-0.04147999,-0.00881844,-0.13817777,0.00271201,0.17386339,0.02728453,0.11525484,0.03114694,0.04965144,0.03125112,-0.0214086,0.02861286,-0.11842498,0.01893195,0.09793894,0.08159561,0.04289716,0.0714395,-0.0188168,0.05871327,-0.07953719,0.04386562,-0.15437701,0.05983258,0.00260353,-0.0389442,4.502988633,2506,-0.25,35.73
KO4,18C,M,1,KO,0.04628236,-0.11148033,0.22022416,-0.03735927,0.24097152,0.0151441,0.15054231,0.09093628,-0.12295717,0.05969249,-0.192035,0.04816933,-0.00425461,-0.05669276,0.00695669,-0.01746774,-0.09778207,0.00133763,-0.09631582,0.0178418,-0.15339591,0.01858431,-0.17125951,-0.00916145,-0.19396592,-0.01856912,-0.18008363,-0.06779583,-0.1427741,-0.09980818,-0.09525432,-0.1170658,-0.04588123,-0.12208559,0.00194546,-0.11857647,0.09205049,-0.10185229,0.13991704,-0.08786934,0.18572245,-0.06607014,0.23776581,-0.00924237,0.2212269,0.05182181,0.19004246,0.0752165,0.10421728,0.0984935,0.05759361,0.09887121,0.0085302,0.09406863,-0.05374528,0.08382109,-0.1505512,0.03802612,-0.19271369,0.02471177,0.02404129,-0.07839853,-0.05615672,-0.03562097,-0.11151014,-0.02033352,0.15078274,-0.02403344,0.07731861,-0.01768897,-0.04150628,-0.01004401,-0.1386644,0.00317914,0.17659491,0.0267901,0.11640294,0.03133624,0.04900572,0.03148419,-0.02400264,0.02913003,-0.122225,0.01828592,0.0960289,0.07695008,0.0416362,0.06882609,-0.01949462,0.05848347,-0.07913943,0.04364528,-0.15474096,0.06039964,0.00460963,-0.03803063,4.377753129,2506,-0.25,35.73
KO4,18C,M,2,KO,0.04891966,-0.11263587,0.22122836,-0.03586019,0.23869493,0.01994313,0.14768322,0.09232344,-0.12424813,0.05940411,-0.19192069,0.05038641,-0.00332954,-0.05884986,0.00583264,-0.0177763,-0.09728357,0.00148232,-0.09590871,0.01770113,-0.14927774,0.01897795,-0.1697224,-0.00832214,-0.19593933,-0.01743174,-0.18054565,-0.06744701,-0.1439244,-0.10021219,-0.09609918,-0.11729218,-0.0465709,-0.1231435,0.00154043,-0.12023319,0.09204214,-0.10338093,0.14021929,-0.08939431,0.18619116,-0.06708371,0.23633002,-0.00893401,0.22146616,0.05139589,0.19059889,0.07549534,0.10433304,0.09883909,0.05756194,0.09883368,0.00842431,0.09359107,-0.05394964,0.08299078,-0.1516309,0.03871194,-0.19327645,0.02750672,0.02618804,-0.07953123,-0.05489307,-0.03729655,-0.11022269,-0.02045545,0.15134914,-0.02365406,0.07757047,-0.01857209,-0.04194106,-0.01017555,-0.13933965,0.00424786,0.17450602,0.02751395,0.11506742,0.03033356,0.0485194,0.03044366,-0.02362727,0.02866247,-0.12034574,0.01834537,0.09471374,0.07708862,0.04155655,0.06820724,-0.01825766,0.05794434,-0.07696643,0.04452403,-0.15539663,0.06177182,0.00408046,-0.03898383,4.246619145,2506,-0.25,35.73
KO4,18C,M,3,KO,0.04754178,-0.1128796,0.22009057,-0.0339704,0.23845139,0.02355177,0.14963223,0.09000926,-0.11866565,0.06269353,-0.19497145,0.05102894,-0.00214157,-0.06020846,0.00640493,-0.01848297,-0.09200746,0.00060088,-0.08971616,0.01870226,-0.15217627,0.02044197,-0.17034385,-0.00881228,-0.19696004,-0.01613298,-0.18071448,-0.06754312,-0.14456957,-0.10066422,-0.09722827,-0.11947051,-0.04736589,-0.12451415,0.00076306,-0.12068232,0.0911749,-0.10345045,0.13909692,-0.08892497,0.18449731,-0.06610952,0.23486242,-0.00916978,0.22191048,0.05225519,0.18982862,0.07530348,0.10338548,0.09673117,0.05678886,0.09681572,0.00769151,0.0920684,-0.05473352,0.08212878,-0.15255295,0.03844846,-0.1956812,0.02705816,0.02435382,-0.08078661,-0.05545963,-0.03783675,-0.11080237,-0.02224887,0.15060588,-0.02285339,0.07676817,-0.01835716,-0.04293916,-0.01053326,-0.14054805,0.00283486,0.17578257,0.03014674,0.11678178,0.03247682,0.05082094,0.0317627,-0.02069935,0.02896755,-0.11809553,0.01890401,0.09565874,0.07644266,0.04178937,0.06812984,-0.01880253,0.05809546,-0.07810645,0.04422985,-0.15370126,0.06371397,0.00430095,-0.03991068,4.811337229,2506,-0.25,35.73
KO4,18C,M,4,KO,0.04361832,-0.11394298,0.21976854,-0.03585735,0.23924584,0.02154203,0.1518596,0.09040757,-0.12331299,0.05812352,-0.19162811,0.04968571,-0.00538941,-0.05836722,0.00445827,-0.01727412,-0.09157477,0.00135362,-0.0896194,0.01791804,-0.15388256,0.01986083,-0.17080427,-0.0083966,-0.19584949,-0.01855822,-0.18133437,-0.06835922,-0.14380396,-0.10015969,-0.09626211,-0.11777504,-0.04679504,-0.12398968,0.00132645,-0.12086699,0.09165551,-0.10337588,0.13959323,-0.08890173,0.18516485,-0.06630663,0.23584253,-0.00914425,0.2219227,0.05226851,0.19012795,0.07556205,0.1037379,0.09810663,0.05701082,0.09843528,0.00782098,0.09373256,-0.0546068,0.0834872,-0.15096643,0.03640039,-0.19307294,0.02632815,0.022677,-0.08014439,-0.05664802,-0.0362445,-0.11157118,-0.02012477,0.15045756,-0.02327959,0.0770338,-0.01757153,-0.04179541,-0.00951847,-0.13895317,0.00333456,0.17630892,0.02945332,0.11710209,0.03253127,0.05083874,0.03251308,-0.02091901,0.0292116,-0.11859446,0.01907804,0.09704219,0.07608593,0.04236177,0.06814963,-0.01910089,0.05821943,-0.07907805,0.04362497,-0.15487418,0.06147281,0.00346145,-0.03872791,4.462495555,2506,-0.25,35.73
KO4,18C,M,5,KO,0.03891178,-0.11350153,0.22196,-0.03712428,0.2393649,0.01909966,0.14156846,0.09410926,-0.11912086,0.0634305,-0.19375359,0.05079001,-0.00164763,-0.06226907,0.0081163,-0.01942551,-0.09173296,0.00112488,-0.09020928,0.01774239,-0.14967207,0.01958192,-0.16674883,-0.01075831,-0.19583483,-0.02042878,-0.18032719,-0.06660535,-0.14466484,-0.09953288,-0.09671505,-0.11530154,-0.04733795,-0.1201328,0.00070116,-0.11798644,0.09200687,-0.10485863,0.1412625,-0.09291992,0.18835061,-0.06996319,0.23665244,-0.00863615,0.22194252,0.05238966,0.1902824,0.07569293,0.10405673,0.10026392,0.05696772,0.101538,0.0073537,0.09729749,-0.05547458,0.08681699,-0.15081275,0.03590171,-0.19451825,0.02462387,0.02257316,-0.07839484,-0.05549179,-0.03924298,-0.10799571,-0.02256063,0.15219274,-0.02642271,0.07834435,-0.02085855,-0.04129354,-0.01057928,-0.13916105,0.00326696,0.17620144,0.02628029,0.11724382,0.0296069,0.05127326,0.03010281,-0.02025288,0.02775428,-0.11711102,0.01846083,0.08755378,0.08245209,0.03573479,0.07227061,-0.02258224,0.06019291,-0.07967875,0.04506599,-0.15323117,0.06308135,0.00475338,-0.04143483,4.282072106,2506,-0.25,35.73
KO5,18C,M,1,KO,0.04776191,-0.11389908,0.22463986,-0.0326799,0.24059324,0.01741978,0.14657226,0.09142567,-0.12255365,0.05629972,-0.1882144,0.04877744,-0.00443985,-0.0572073,0.00168124,-0.01601303,-0.09347083,0.00191616,-0.09200059,0.01778433,-0.15660217,0.01951118,-0.17291301,-0.00723515,-0.19841723,-0.01586577,-0.17984253,-0.06717243,-0.14195952,-0.09750608,-0.0947348,-0.11437877,-0.04594836,-0.12210443,0.00197925,-0.12064653,0.09237309,-0.10437022,0.14033989,-0.0900033,0.18602276,-0.06753031,0.23742655,-0.0104761,0.22217903,0.05057527,0.19101944,0.07416679,0.10516167,0.09777984,0.05853642,0.09796108,0.00955831,0.0927162,-0.05253406,0.08190587,-0.14899529,0.03662356,-0.19189923,0.02543107,0.02535198,-0.07963123,-0.05674821,-0.03564853,-0.11329018,-0.01976609,0.15325104,-0.02229224,0.07912043,-0.01639574,-0.04115668,-0.009499,-0.13934797,0.00346025,0.17657117,0.02781039,0.11670831,0.03156091,0.04974857,0.03111188,-0.0228504,0.02940169,-0.12065395,0.018373,0.09135869,0.07862669,0.03760396,0.06825915,-0.02292996,0.05628156,-0.08267596,0.04285919,-0.15268407,0.05936187,0.00130383,-0.03707933,4.59112512,2506,-0.25,35.73
KO5,18C,M,2,KO,0.04161245,-0.11552252,0.22103445,-0.03780578,0.24151892,0.01614524,0.14046571,0.09643654,-0.12246681,0.05820014,-0.1873521,0.05001343,-0.0048953,-0.06012349,0.00123111,-0.0170196,-0.09379922,0.00223328,-0.0913069,0.01859471,-0.1561491,0.0195771,-0.16997831,-0.00724582,-0.19493904,-0.01853748,-0.17874086,-0.06626414,-0.14153211,-0.09733063,-0.09509799,-0.11650691,-0.045791,-0.12363824,0.0025001,-0.12129105,0.09326015,-0.10471558,0.1414669,-0.09011764,0.18731746,-0.06715992,0.23848167,-0.00911665,0.22288687,0.05220213,0.19206337,0.07674851,0.10533983,0.1013126,0.05827874,0.10120223,0.00904024,0.09544394,-0.05325546,0.08399092,-0.14972139,0.0370873,-0.19001611,0.02594308,0.02221869,-0.08103711,-0.05676174,-0.03731315,-0.11117643,-0.020511,0.15079805,-0.02520439,0.07767841,-0.01766386,-0.04114934,-0.01093677,-0.13771573,0.00432871,0.17783818,0.02736282,0.11788546,0.03145944,0.05082414,0.03107566,-0.02183463,0.02863943,-0.12021062,0.01861316,0.08945773,0.07906573,0.03644509,0.06865978,-0.02318033,0.05645414,-0.08203214,0.042845,-0.15219653,0.06044381,0.00165546,-0.03901711,4.325539904,2506,-0.25,35.73
KO5,18C,M,3,KO,0.04697855,-0.11372223,0.22406804,-0.03151627,0.23735603,0.02220623,0.15108925,0.09161512,-0.12178719,0.0566908,-0.19010449,0.04908551,-0.00533414,-0.05704558,0.00518906,-0.01774856,-0.09819686,0.00176826,-0.09488862,0.01750034,-0.15149877,0.02054385,-0.17163894,-0.00634686,-0.19737129,-0.01524563,-0.1809199,-0.06785826,-0.14358382,-0.09993959,-0.09598168,-0.11726407,-0.04656839,-0.12340193,0.0015249,-0.12068997,0.0920533,-0.10427441,0.1401256,-0.0899788,0.18583706,-0.06735192,0.23570322,-0.00953559,0.22133251,0.05034658,0.19093353,0.07496033,0.10463558,0.09900821,0.05782402,0.09861715,0.00880358,0.09268286,-0.05327993,0.08118295,-0.15041001,0.03690988,-0.19263625,0.02667245,0.02475333,-0.07983731,-0.05648288,-0.03627913,-0.11215298,-0.01955104,0.15286353,-0.02299028,0.07876654,-0.01832774,-0.04168896,-0.01051082,-0.13954405,0.00445249,0.17345583,0.02900767,0.11414706,0.03081937,0.04779287,0.02977268,-0.02418426,0.02840774,-0.12094998,0.01899202,0.09678513,0.07881191,0.0430955,0.06869946,-0.01730863,0.05677346,-0.0767625,0.04283041,-0.1529268,0.05889722,0.00108731,-0.037839,4.783306017,2506,-0.25,35.73
KO5,18C,M,4,KO,0.04437135,-0.11277777,0.2220428,-0.0354623,0.23831059,0.0196194,0.15282033,0.09230438,-0.1253915,0.05505362,-0.18995682,0.04820956,-0.00905384,-0.05759105,0.00090627,-0.01743828,-0.09436053,0.00127205,-0.09059639,0.01798083,-0.15418282,0.02082202,-0.16891278,-0.00808387,-0.19421068,-0.01690031,-0.1814913,-0.06823772,-0.14309081,-0.0995936,-0.09516263,-0.1155536,-0.04596619,-0.12118422,0.00191942,-0.11862373,0.0925581,-0.10378891,0.14095194,-0.09037312,0.18707464,-0.06780992,0.23639537,-0.00868529,0.22134697,0.05122868,0.19101616,0.07586524,0.10476765,0.10049623,0.05785066,0.10041787,0.00872137,0.09473358,-0.05343864,0.08332711,-0.14971639,0.0367285,-0.19150278,0.02454693,0.02182786,-0.07999097,-0.05768085,-0.03771662,-0.11211953,-0.02171033,0.1514351,-0.02340932,0.07792246,-0.01700671,-0.04151036,-0.01164402,-0.13836792,0.00384618,0.175403,0.02803933,0.11614287,0.03060586,0.04990442,0.0295267,-0.02193771,0.02753162,-0.11974878,0.01960812,0.09710057,0.07902729,0.04255519,0.06929714,-0.01886264,0.05808347,-0.07924341,0.04434964,-0.15515018,0.05924322,-0.00168962,-0.03818292,4.680997051,2506,-0.25,35.73
KO6,18C,M,1,KO,0.05198355,-0.11576573,0.21765792,-0.03122669,0.23449705,0.02334265,0.15317092,0.09310438,-0.1213027,0.0599802,-0.19277544,0.05389758,-0.01310579,-0.05884852,-0.00063753,-0.01850136,-0.09395922,0.00017885,-0.09182049,0.01817203,-0.14805687,0.02245998,-0.16783651,-0.00746925,-0.19334097,-0.01770086,-0.18181452,-0.06969421,-0.14394578,-0.10217495,-0.09596775,-0.12022472,-0.04596231,-0.12671648,0.00264831,-0.12373963,0.09373231,-0.10666493,0.14184248,-0.09073057,0.18605124,-0.06503545,0.23054429,-0.00594356,0.22252719,0.05223493,0.19203893,0.07783232,0.10446421,0.09990619,0.05750069,0.09919256,0.00822865,0.09359198,-0.05428451,0.0826808,-0.15191222,0.03763807,-0.19296157,0.03033247,0.02466776,-0.08461787,-0.05697282,-0.04054716,-0.11238443,-0.02218297,0.14765194,-0.02218266,0.074757,-0.01835975,-0.04392701,-0.01182816,-0.13993085,0.0035376,0.17199436,0.02891549,0.11382221,0.03046613,0.04876886,0.02939136,-0.02179707,0.0272521,-0.11728632,0.01988994,0.1008994,0.07744162,0.04699225,0.06901203,-0.01359691,0.05894299,-0.07310836,0.04591853,-0.15407495,0.06457839,-0.00367863,-0.03973568,4.564138063,2506,-0.25,35.73
KO6,18C,M,2,KO,0.0418009,-0.11723498,0.22240754,-0.03240501,0.23842831,0.02493432,0.13970409,0.0937941,-0.12305634,0.05937536,-0.19081895,0.05440435,-0.01382141,-0.06125018,0.00291301,-0.01842603,-0.08824565,4.79E-05,-0.08607586,0.01848037,-0.14505394,0.02170956,-0.16627057,-0.0080498,-0.19452611,-0.01873952,-0.18202117,-0.06878192,-0.14510111,-0.10161697,-0.09718284,-0.11953366,-0.04729944,-0.12620803,0.00129886,-0.12343661,0.09248275,-0.10662945,0.14091557,-0.09169427,0.18643483,-0.06760069,0.23536475,-0.00886417,0.22286579,0.0522497,0.19088166,0.07571721,0.10404806,0.0987919,0.05700134,0.09939062,0.00747038,0.09482901,-0.05537113,0.08457106,-0.15239477,0.03678011,-0.19209385,0.02925011,0.01884496,-0.08492349,-0.05902777,-0.04138086,-0.11224629,-0.02352886,0.15217536,-0.02245621,0.07890712,-0.01760236,-0.04028419,-0.0117593,-0.13681433,0.0033394,0.17616451,0.03039429,0.11802813,0.03322139,0.05297638,0.0340875,-0.01756835,0.0310724,-0.11290566,0.01913045,0.08982815,0.07682808,0.03857706,0.06898282,-0.01893422,0.0596806,-0.07525237,0.04651333,-0.15425422,0.0654365,-0.00289895,-0.04089003,4.434042602,2506,-0.25,35.73
KO6,18C,M,3,KO,0.04562244,-0.11581133,0.21890731,-0.03438859,0.23502705,0.01727282,0.14803932,0.09571193,-0.12219257,0.0609178,-0.18946755,0.05188379,-0.01538471,-0.05971351,-0.00080186,-0.01937935,-0.09189417,-0.00052706,-0.08828308,0.01841784,-0.14571912,0.02117872,-0.16618545,-0.01050208,-0.19467356,-0.02197895,-0.18076235,-0.06870871,-0.14373023,-0.10123796,-0.09572782,-0.11860988,-0.04583699,-0.12397422,0.00263106,-0.12130626,0.09438095,-0.10741537,0.14350278,-0.09267581,0.18882799,-0.0666909,0.23286923,-0.00543184,0.21995321,0.05147569,0.19066068,0.07663016,0.10460441,0.103854,0.05701278,0.10475933,0.00713097,0.0996497,-0.05585546,0.08816604,-0.15172441,0.03645786,-0.1912729,0.02626957,0.02091089,-0.08398895,-0.05890457,-0.04204991,-0.1128373,-0.02496532,0.14868232,-0.02558996,0.07589955,-0.02031349,-0.04247671,-0.01252915,-0.13851581,0.00255592,0.17341611,0.0269282,0.11557612,0.03060209,0.0508697,0.03036955,-0.01927587,0.0284127,-0.11434295,0.01923568,0.09703716,0.07958109,0.04408237,0.07196401,-0.01537186,0.06218527,-0.07357568,0.04839818,-0.15363312,0.06486681,-0.00719828,-0.03995616,4.330114703,2506,-0.25,35.73
KO6,18C,M,4,KO,0.04677891,-0.11461897,0.22091661,-0.03234456,0.23682827,0.01989597,0.14408731,0.09223239,-0.12289511,0.06156029,-0.19206051,0.0531067,-0.00625494,-0.06175673,0.00327405,-0.01872879,-0.08709282,-0.00022383,-0.08502507,0.01813534,-0.14666247,0.02142864,-0.16961842,-0.0095871,-0.196644,-0.01827034,-0.18230367,-0.06887643,-0.14588503,-0.10240224,-0.0977806,-0.12021119,-0.04771498,-0.12511259,0.00066644,-0.1217299,0.09175144,-0.10548777,0.14022233,-0.09097692,0.18582994,-0.06704272,0.23380441,-0.00778672,0.22043619,0.05175086,0.18916193,0.07530113,0.10285765,0.09872215,0.05587764,0.0998214,0.00627696,0.09609228,-0.05680063,0.0867139,-0.15310276,0.03643586,-0.19377837,0.02635515,0.02320333,-0.08298023,-0.05645707,-0.04143872,-0.11080055,-0.02453565,0.1509338,-0.02289562,0.07738911,-0.01807582,-0.04205432,-0.01070242,-0.13927612,0.00314841,0.1751337,0.02726382,0.11736437,0.03095706,0.05267238,0.03223145,-0.0175174,0.02950008,-0.11251872,0.01904055,0.09388219,0.07874119,0.04152889,0.07162583,-0.01723829,0.06175345,-0.0746863,0.0478119,-0.15538259,0.06672882,-0.00132714,-0.04056932,4.558328849,2506,-0.25,35.73
