LineID,Pop,Line,Ind,Sex,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,Csize,Elevation,Lat,Lon
CO016,CO,16,8,F,0.04404659,-0.11530718,0.22091553,-0.03137311,0.23770689,0.01993919,0.15034452,0.08969385,-0.11645235,0.05760073,-0.18493506,0.04983469,-0.00402565,-0.05859199,0.00335926,-0.01689885,-0.08044786,0.00181567,-0.07823714,0.01792204,-0.13979086,0.02270802,-0.16275825,-0.0065935,-0.18952953,-0.02099283,-0.17400388,-0.06690621,-0.13798433,-0.09853771,-0.09211385,-0.11598738,-0.04370272,-0.12311898,0.0039569,-0.1213579,0.0940565,-0.10420624,0.14191448,-0.08849541,0.18560973,-0.06467762,0.23443923,-0.0086643,0.22146986,0.04966565,0.19059744,0.07335248,0.10444876,0.09729011,0.05746961,0.09748707,0.00775286,0.09215334,-0.05400672,0.08126983,-0.15005262,0.03564361,-0.18659058,0.02770248,0.02496363,-0.08231799,-0.05107486,-0.03685577,-0.10579529,-0.01926103,0.15158562,-0.02476441,0.07952278,-0.01890017,-0.03778473,-0.00957139,-0.13352136,0.00380386,0.17734445,0.0254765,0.12041714,0.02832387,0.0565118,0.02951288,-0.01266832,0.02755553,-0.10553743,0.0193286,0.09778949,0.07737933,0.0462597,0.06875698,-0.01175188,0.05873309,-0.06863664,0.04651793,-0.14803006,0.06028103,0.00470164,-0.03853835,4.323636818,2169,5.5,10.68
CO016,CO,16,9,F,0.04242833,-0.11532942,0.22060447,-0.02953545,0.23682152,0.01990677,0.15269383,0.0896965,-0.1160275,0.05791098,-0.1826131,0.05186641,-0.0043279,-0.05924948,0.00431984,-0.01742967,-0.07969051,0.00017221,-0.07784104,0.01863478,-0.13995736,0.02183254,-0.16463008,-0.00847651,-0.19122817,-0.02070696,-0.173481,-0.06589438,-0.13917256,-0.0993901,-0.09323617,-0.11866289,-0.04402942,-0.12466257,0.00372259,-0.12152959,0.09387341,-0.10395093,0.14160793,-0.08778107,0.18494312,-0.06357331,0.23333397,-0.00794814,0.22137454,0.04971753,0.1908102,0.07387798,0.10443328,0.09777231,0.05738091,0.09788208,0.00756825,0.09266277,-0.05431743,0.08191887,-0.15040548,0.03598231,-0.18499486,0.03180248,0.02370864,-0.08248255,-0.05231346,-0.03765085,-0.10697703,-0.02045009,0.15172415,-0.02266586,0.0799003,-0.01783495,-0.03697091,-0.00953643,-0.13247238,0.00272002,0.17706182,0.02672574,0.12018656,0.02950284,0.05635396,0.02990533,-0.01270519,0.02750318,-0.10597083,0.01980815,0.09988956,0.07552809,0.0478724,0.06666319,-0.01064766,0.05683805,-0.06819415,0.04540923,-0.14654788,0.06137339,0.00280435,-0.03912489,4.423512559,2169,5.5,10.68
CO016,CO,16,10,F,0.04046724,-0.11479678,0.22421513,-0.03120802,0.23963364,0.01791823,0.14793017,0.0897322,-0.11403757,0.0544724,-0.18160311,0.04978244,-0.00564395,-0.05670896,0.00302039,-0.0159609,-0.08200185,-0.00049875,-0.07964772,0.01663383,-0.14211766,0.02140244,-0.16476454,-0.00629745,-0.18936428,-0.02031837,-0.17179723,-0.06601159,-0.13906,-0.10087122,-0.09251572,-0.11885982,-0.04353961,-0.12415463,0.00388991,-0.12078102,0.09342341,-0.10260852,0.14086648,-0.08668231,0.18491748,-0.06422336,0.23733406,-0.01019605,0.22123565,0.04956,0.19050314,0.07361845,0.10409682,0.09599747,0.05732733,0.09596711,0.00767927,0.09135257,-0.0540013,0.0808245,-0.14898401,0.03318243,-0.18368487,0.03064987,0.02194527,-0.08196805,-0.05201971,-0.03482025,-0.1062132,-0.01687785,0.1539526,-0.02428054,0.08144876,-0.01848493,-0.03649176,-0.00919117,-0.13292909,0.0036246,0.179424,0.02651618,0.12171793,0.02948295,0.05694201,0.03027779,-0.01314904,0.02905372,-0.10762927,0.01847908,0.0970382,0.07726732,0.04516232,0.0696534,-0.01296707,0.05934166,-0.06993616,0.04664456,-0.14522627,0.06073541,0.00213598,-0.0372291,4.399443243,2169,5.5,10.68
CO008,CO,8,1,F,0.05912824,-0.10509743,0.22407835,-0.02544406,0.23714926,0.01400618,0.15811364,0.08008784,-0.11554426,0.05925639,-0.18839672,0.04915563,0.00571819,-0.05486182,0.01633297,-0.0152215,-0.08256503,0.00296496,-0.08842689,0.01849349,-0.14238834,0.02271002,-0.1714221,-0.00699542,-0.19224696,-0.01924377,-0.17924997,-0.07137918,-0.13931168,-0.10107027,-0.0923654,-0.11651878,-0.04409648,-0.11915052,0.0024373,-0.11475691,0.0913616,-0.09818888,0.13894672,-0.08489793,0.18296576,-0.06389382,0.23270759,-0.0100584,0.21942316,0.04732666,0.18793409,0.06840643,0.10365938,0.09009365,0.05760433,0.09127788,0.00840216,0.08765534,-0.0531724,0.07926429,-0.14938888,0.03628482,-0.1898033,0.03159447,0.03641295,-0.07199479,-0.05046905,-0.03702455,-0.109702,-0.02108234,0.15561116,-0.02038693,0.08248254,-0.01651695,-0.03641699,-0.00707761,-0.13396765,0.00325026,0.17508089,0.02379823,0.11698364,0.02858999,0.05166789,0.03054002,-0.01898399,0.02860097,-0.11306781,0.02061978,0.10275679,0.07095675,0.04962246,0.06348479,-0.01011913,0.05449506,-0.06858634,0.04254148,-0.14892358,0.05979577,0.01244781,-0.03559549,4.672065793,2169,5.5,10.68
CO008,CO,8,2,F,0.05695258,-0.10586809,0.22169563,-0.02517446,0.23640816,0.01692254,0.16124727,0.08176745,-0.11570344,0.05705645,-0.18749309,0.048839,0.006871,-0.05935752,0.01420083,-0.01639599,-0.07987292,0.00126407,-0.07823559,0.01783308,-0.14157573,0.02175234,-0.1737183,-0.00784872,-0.19615763,-0.01552699,-0.18126043,-0.06972063,-0.13996071,-0.09944386,-0.09301075,-0.1122522,-0.04509808,-0.11636836,0.00153124,-0.11428414,0.0905481,-0.09852191,0.1380159,-0.08455315,0.18163853,-0.06276276,0.23123681,-0.00915602,0.21976463,0.04911285,0.18811718,0.07097881,0.10313593,0.0920098,0.05703008,0.09220094,0.00798177,0.08741004,-0.05321098,0.07745715,-0.14872725,0.03414262,-0.18984834,0.03134263,0.0344431,-0.07352801,-0.0520181,-0.04028129,-0.11019264,-0.02199608,0.1535365,-0.02054889,0.08035634,-0.01792774,-0.0388167,-0.00804876,-0.1365784,0.00154274,0.17637761,0.02458124,0.11934794,0.02862528,0.05533907,0.02975026,-0.01392213,0.02743994,-0.10769848,0.01941329,0.10464043,0.07209791,0.05108915,0.06410547,-0.00916803,0.05509072,-0.06823055,0.04334202,-0.14912162,0.0609032,0.01171551,-0.03838833,4.786243737,2169,5.5,10.68
CO008,CO,8,3,F,0.05769208,-0.10594575,0.22320831,-0.02588043,0.23697236,0.0147607,0.15899279,0.08154826,-0.11030339,0.06074528,-0.18756558,0.04923514,0.00432218,-0.05461628,0.01057589,-0.016474,-0.08222161,0.00108637,-0.08145617,0.01744781,-0.14425628,0.0215478,-0.17096297,-0.00741822,-0.19655403,-0.01788642,-0.17660425,-0.06877076,-0.13958186,-0.10152319,-0.09219338,-0.11577117,-0.04398798,-0.11806308,0.00265554,-0.11436846,0.0919491,-0.09910116,0.13934498,-0.08480712,0.18299921,-0.06279101,0.23303962,-0.00903771,0.21885779,0.04804471,0.1877944,0.06988923,0.10326041,0.09155633,0.0571076,0.09216807,0.00785563,0.08803186,-0.05360037,0.07883557,-0.14997743,0.03633785,-0.19067762,0.02702821,0.03441706,-0.07411537,-0.05062566,-0.03711891,-0.10914247,-0.02087918,0.15405005,-0.02042813,0.0807224,-0.01772004,-0.03865405,-0.00805018,-0.13654163,0.00204663,0.17652018,0.02367196,0.11907084,0.02794731,0.05452338,0.02946964,-0.01529023,0.02686888,-0.10942578,0.01906881,0.10385584,0.07109418,0.05003224,0.06476809,-0.010546,0.05652195,-0.06957841,0.04377154,-0.1460201,0.06201099,0.00856519,-0.03624394,4.667322021,2169,5.5,10.68
CO008,CO,8,4,F,0.05533406,-0.10834454,0.22555601,-0.0277258,0.23847776,0.01656283,0.15344466,0.08321633,-0.11554367,0.0578402,-0.1831253,0.05145967,0.00249363,-0.05506573,0.0112832,-0.01681604,-0.08466515,0.00081888,-0.08211114,0.01648803,-0.14141324,0.02033176,-0.17223823,-0.0068624,-0.1963269,-0.0169465,-0.17738973,-0.06860351,-0.14047966,-0.10177376,-0.09309411,-0.11611667,-0.04476042,-0.12008451,0.0021208,-0.11721829,0.09108006,-0.09989484,0.13832397,-0.08489658,0.18240943,-0.06370834,0.23574067,-0.01161419,0.21869074,0.04690986,0.18775521,0.06911223,0.10324847,0.09226891,0.0569519,0.09290637,0.0076777,0.08825065,-0.05376017,0.07851354,-0.14993918,0.03552349,-0.18561402,0.0278706,0.0334003,-0.07488735,-0.05187568,-0.03593848,-0.11039413,-0.01834016,0.1562237,-0.02076084,0.08334012,-0.01747434,-0.03507768,-0.00768426,-0.13242913,0.00243525,0.17733934,0.02510203,0.11967209,0.0291705,0.05491613,0.03022191,-0.0151885,0.02830001,-0.10895631,0.01749994,0.0994152,0.07437686,0.04693263,0.0670555,-0.01207148,0.0578337,-0.06999064,0.0463971,-0.1467514,0.06194084,0.0089522,-0.03657905,4.298663224,2169,5.5,10.68
CO008,CO,8,5,F,0.05082502,-0.10744472,0.22429433,-0.02678401,0.23722687,0.01410707,0.15934573,0.08233561,-0.11881704,0.0577021,-0.18712072,0.04894269,0.00583083,-0.05795307,0.01241641,-0.01463671,-0.08408672,0.00197089,-0.0837952,0.0189348,-0.14170519,0.02005184,-0.16768216,-0.00710789,-0.19181548,-0.01974439,-0.17617114,-0.06742602,-0.13996539,-0.10031139,-0.09293934,-0.11587772,-0.04464387,-0.11866703,0.00205163,-0.11515005,0.09112019,-0.09885743,0.13871865,-0.08501661,0.18302113,-0.06396898,0.23380762,-0.00981346,0.21862213,0.0480827,0.18775946,0.07048894,0.10302729,0.09277753,0.05674356,0.09363159,0.00738042,0.08980678,-0.05422785,0.08093044,-0.15031552,0.03679749,-0.18973189,0.02772491,0.0310328,-0.07512773,-0.04997876,-0.03733497,-0.10629004,-0.02150851,0.15520443,-0.02100178,0.08214699,-0.0175615,-0.03666253,-0.00786704,-0.13413974,0.00203231,0.17611423,0.02295586,0.11851608,0.02782416,0.05377779,0.03066732,-0.01637145,0.02880934,-0.1102311,0.01914768,0.10429764,0.07259895,0.05078036,0.06594044,-0.00946176,0.05724732,-0.0682077,0.04445669,-0.15030805,0.05981644,0.0103625,-0.03701612,4.580646378,2169,5.5,10.68
CO008,CO,8,6,F,0.05165682,-0.10552224,0.22475282,-0.02895363,0.2394118,0.0150561,0.15454097,0.08343829,-0.11192293,0.0577775,-0.18443421,0.04855153,0.00314156,-0.05648278,0.01382692,-0.01642818,-0.08494331,-1.16E-05,-0.08206154,0.0194561,-0.14051295,0.02239105,-0.17376552,-0.00715741,-0.19743847,-0.02035151,-0.17809414,-0.0699601,-0.13979741,-0.10178722,-0.09244813,-0.1157108,-0.04435978,-0.11766048,0.002134,-0.11355208,0.0911503,-0.09733112,0.13885093,-0.08426011,0.18351881,-0.06418577,0.23572129,-0.0104629,0.21944934,0.04883704,0.18785243,0.07041387,0.1030016,0.09216561,0.05679089,0.09245227,0.00763738,0.08752602,-0.05362515,0.07730503,-0.14944988,0.0340268,-0.1872035,0.02835352,0.02990639,-0.0734052,-0.05376277,-0.03667505,-0.1114872,-0.02093505,0.15574946,-0.02211705,0.08248454,-0.01758125,-0.03664371,-0.00775496,-0.134445,0.00274144,0.17799169,0.02474121,0.12022041,0.02937407,0.05535559,0.03023323,-0.01484525,0.0282084,-0.10861624,0.02016902,0.10050874,0.07269807,0.04809742,0.06577922,-0.01089228,0.05750157,-0.06829782,0.04455333,-0.14512061,0.05872402,0.01055306,-0.03718834,4.383147013,2169,5.5,10.68
CO008,CO,8,7,F,0.04828018,-0.10500016,0.22801163,-0.0252304,0.23887125,0.01694286,0.16076763,0.07936456,-0.11782534,0.05752081,-0.18925074,0.04747629,0.00470955,-0.05750544,0.0098706,-0.01463746,-0.08238441,-4.73E-05,-0.08327925,0.01741894,-0.14517207,0.02200759,-0.16861397,-0.00935018,-0.19238868,-0.02088151,-0.17527521,-0.06682785,-0.13802625,-0.09789438,-0.09177506,-0.1132251,-0.044063,-0.11575252,0.00217847,-0.11191529,0.09093001,-0.09687668,0.13844756,-0.08430471,0.1830206,-0.06459901,0.23582092,-0.01152372,0.21874392,0.04741657,0.18734205,0.06838656,0.10354049,0.09058501,0.05769804,0.09162982,0.00877735,0.08758897,-0.05238463,0.07869082,-0.14880512,0.03811294,-0.19008106,0.02938836,0.02869918,-0.07355121,-0.05156654,-0.03797044,-0.10692684,-0.02227112,0.15767661,-0.01961907,0.08375113,-0.0163272,-0.03652122,-0.0076619,-0.13515683,0.00207545,0.1773471,0.02489338,0.11926203,0.02905704,0.05403193,0.03080718,-0.01668375,0.02962064,-0.11116946,0.01868591,0.1042301,0.07156396,0.05012543,0.06403785,-0.01063976,0.05455425,-0.07020195,0.04261528,-0.1507005,0.05872442,0.00797804,-0.0366217,4.43189503,2169,5.5,10.68
CO008,CO,8,8,F,0.05471133,-0.1049086,0.2239983,-0.02767797,0.2387433,0.01575611,0.15729111,0.08184186,-0.11772175,0.05720281,-0.18780564,0.04788103,0.00105031,-0.05698647,0.01081847,-0.01576585,-0.08517813,0.0021519,-0.08434392,0.01851975,-0.13658633,0.01976188,-0.17225127,-0.00761574,-0.19666903,-0.01977375,-0.17531638,-0.06737596,-0.13741546,-0.09746141,-0.09134881,-0.11268354,-0.04359312,-0.11621867,0.00283427,-0.11280007,0.09187867,-0.09763782,0.13945794,-0.08441689,0.18371984,-0.06350128,0.23480652,-0.0094529,0.21948476,0.04914516,0.18792697,0.07034095,0.10346227,0.09082303,0.05749494,0.09169695,0.00835569,0.08829542,-0.05305596,0.07999136,-0.14875344,0.0363684,-0.19031947,0.02869282,0.030949,-0.07415309,-0.05331456,-0.03834216,-0.11121685,-0.02204951,0.15468408,-0.01993103,0.08114001,-0.01742596,-0.03850634,-0.00836956,-0.13656213,0.00215626,0.1772817,0.02315033,0.11963128,0.02703986,0.05490172,0.0292238,-0.01521469,0.02793533,-0.10877534,0.01884218,0.10420301,0.07096816,0.05187772,0.06470617,-0.0070173,0.05642318,-0.06444469,0.0439836,-0.15018829,0.05942068,0.00775997,-0.03703896,4.608372245,2169,5.5,10.68
CO008,CO,8,9,F,0.05477046,-0.10595464,0.22400655,-0.02541408,0.23736744,0.01530594,0.1582742,0.0824933,-0.11636947,0.05823556,-0.18790995,0.05082656,0.0028152,-0.05807001,0.01377046,-0.01606664,-0.08522742,0.0015805,-0.08385391,0.01813379,-0.14206169,0.02089493,-0.1692052,-0.00699922,-0.1937931,-0.01894995,-0.17634544,-0.06840941,-0.13856669,-0.09948327,-0.09204593,-0.1158659,-0.04375372,-0.11895116,0.00282353,-0.1148241,0.09163825,-0.09787383,0.13900237,-0.08387065,0.18287807,-0.06255179,0.2334942,-0.0091533,0.21903223,0.04843943,0.18802575,0.07048204,0.10348294,0.09205967,0.05738809,0.09246744,0.0082526,0.08805994,-0.05310681,0.07883606,-0.14971689,0.0374697,-0.18947384,0.02984468,0.0316971,-0.07520489,-0.05120143,-0.03848675,-0.10834011,-0.02171301,0.15501788,-0.02192722,0.08176972,-0.01885754,-0.03739756,-0.00832036,-0.13489112,0.00328481,0.17652619,0.0237808,0.11880944,0.02743966,0.0539744,0.02857812,-0.01617305,0.02708934,-0.11057467,0.01910422,0.10315666,0.07282657,0.04995005,0.06504084,-0.00991058,0.05559218,-0.06859246,0.04369289,-0.14906951,0.06057452,0.01041501,-0.03779847,4.558823988,2169,5.5,10.68
CO008,CO,8,10,F,0.04996377,-0.10743594,0.22373459,-0.02656321,0.23748123,0.01617648,0.1586795,0.08194708,-0.11183014,0.06125897,-0.18471086,0.04937011,0.0015729,-0.05638779,0.01201976,-0.01618039,-0.08550977,0.00076307,-0.0843851,0.01783949,-0.13859228,0.02002865,-0.17218644,-0.01014381,-0.19319839,-0.02237231,-0.17868291,-0.06964029,-0.14039018,-0.10207914,-0.09278299,-0.11688679,-0.04438217,-0.11878818,0.00234467,-0.11476973,0.09175352,-0.09908864,0.1394534,-0.08551055,0.18341111,-0.06373432,0.23369252,-0.00958781,0.21926956,0.04795869,0.18805251,0.06976676,0.10342807,0.09266824,0.05706278,0.09388756,0.00758796,0.09014575,-0.05413267,0.08100597,-0.15017999,0.03609832,-0.18699342,0.03007632,0.02968487,-0.0742047,-0.05329836,-0.03655691,-0.11067152,-0.02114338,0.15475223,-0.02012212,0.08185428,-0.01744777,-0.03678012,-0.0086101,-0.13404147,0.00122214,0.17624208,0.02453867,0.11867117,0.02844733,0.05397442,0.0300269,-0.01605199,0.02846912,-0.10944814,0.01845723,0.10407971,0.07282727,0.05115777,0.06685644,-0.00847972,0.05871375,-0.0665005,0.04565232,-0.14513782,0.06019678,0.00784756,-0.03683778,4.411277753,2169,5.5,10.68
ED001,ED,1,1,F,0.07142073,-0.10308789,0.22410174,-0.02915214,0.2382034,0.01650535,0.15702735,0.07804321,-0.11594039,0.06031768,-0.18784372,0.04871289,0.0032583,-0.04874013,-0.01225353,-0.00989234,-0.08230819,0.00395258,-0.08082473,0.01708115,-0.14342155,0.02236479,-0.17131154,-0.00673387,-0.19445246,-0.01900224,-0.17443135,-0.07085803,-0.13729271,-0.10325626,-0.09078694,-0.12149903,-0.04141169,-0.12590827,0.00526786,-0.11948243,0.09253981,-0.09690771,0.13929881,-0.08121852,0.18333337,-0.06084425,0.23626346,-0.00992891,0.21795199,0.04564737,0.18711159,0.06620501,0.10381569,0.08810145,0.05788105,0.09006521,0.0085921,0.08775573,-0.0532706,0.08069291,-0.14893257,0.03493298,-0.18971113,0.03101647,0.0434781,-0.07091984,-0.04798637,-0.03397819,-0.11053111,-0.0192646,0.15163717,-0.02107698,0.07848498,-0.01372513,-0.04066478,-0.00568989,-0.1381245,0.00705769,0.17710342,0.02070781,0.11948855,0.02484014,0.05494332,0.02919107,-0.01524816,0.02952345,-0.10926524,0.01891669,0.10421879,0.06639665,0.05073438,0.06123772,-0.00949366,0.05446726,-0.06845526,0.04371863,-0.14888605,0.05975115,-0.00130215,-0.02833531,4.965308003,2492,6.25,10.43
ED001,ED,1,2,F,0.05940007,-0.10745875,0.2253222,-0.02810267,0.23884283,0.01947524,0.14874566,0.08227999,-0.11699938,0.05627806,-0.18641399,0.04838475,0.00060999,-0.05395356,0.00405565,-0.01374152,-0.07659574,0.00123674,-0.07067739,0.01837744,-0.14177131,0.02364901,-0.17132199,-0.0055695,-0.19662912,-0.0143371,-0.17711899,-0.06926123,-0.14033629,-0.10152939,-0.09341342,-0.11726391,-0.04507227,-0.1200094,0.0017206,-0.11655591,0.09109717,-0.10079168,0.13892764,-0.08727557,0.18334087,-0.06603792,0.23508185,-0.01192035,0.2198631,0.04787851,0.1876409,0.06846468,0.10284558,0.08957652,0.05668885,0.09045679,0.00742614,0.08643159,-0.05410391,0.07725306,-0.14998254,0.0335945,-0.19014927,0.02649611,0.03395148,-0.07600901,-0.05136422,-0.03505676,-0.11099351,-0.01903534,0.15515474,-0.0199724,0.08166332,-0.0153413,-0.03753334,-0.00510667,-0.13575288,0.00442441,0.18022518,0.0269327,0.12366418,0.03068889,0.06016589,0.03162009,-0.00837535,0.02801804,-0.10249913,0.01959901,0.09594935,0.07124948,0.04442344,0.06431735,-0.01356406,0.05612755,-0.07030758,0.04475669,-0.14890921,0.05879078,0.00494994,-0.03429718,5.124507162,2492,6.25,10.43
ED001,ED,1,3,F,0.05218038,-0.10866447,0.22492928,-0.03113302,0.23841618,0.02040863,0.15110448,0.08371301,-0.11776869,0.05604259,-0.18816465,0.04808959,-0.0016345,-0.05825936,0.0060551,-0.01391343,-0.07977872,0.002426,-0.07800107,0.01803068,-0.14331309,0.02317867,-0.16530982,-0.00756499,-0.19184589,-0.01425008,-0.17346575,-0.06639053,-0.13839427,-0.09919169,-0.09247569,-0.11751347,-0.0439319,-0.1204759,0.00277611,-0.11623193,0.09227386,-0.10110064,0.14030178,-0.08817379,0.18500229,-0.0669988,0.23628161,-0.01180056,0.22039762,0.04736998,0.18893715,0.06910654,0.10424114,0.09184896,0.05793785,0.09296982,0.00857889,0.0890262,-0.05296571,0.07964061,-0.14751163,0.03298986,-0.18943386,0.02659615,0.02892836,-0.07839527,-0.05081017,-0.03724699,-0.10645289,-0.01873399,0.15529391,-0.0201712,0.08194362,-0.01454676,-0.03686599,-0.00605938,-0.13467105,0.00417461,0.17813416,0.02684704,0.12072726,0.03032303,0.05625907,0.03193456,-0.01351574,0.02932982,-0.10784543,0.01975868,0.09765614,0.07318148,0.04543424,0.06593768,-0.01332053,0.05702313,-0.07079008,0.04504471,-0.15017264,0.05850332,0.00509247,-0.03680912,4.950885534,2492,6.25,10.43
ED001,ED,1,4,F,0.0523217,-0.10906952,0.2243025,-0.02624064,0.23938324,0.02255984,0.1488675,0.08885839,-0.11351439,0.05196315,-0.18280867,0.05506839,-0.00532129,-0.0552352,-0.00010189,-0.01871826,-0.07468933,-0.00171762,-0.07200546,0.01326735,-0.13916314,0.02494642,-0.16706899,0.00076423,-0.1955898,-0.01208581,-0.18005238,-0.07011466,-0.14275573,-0.10496791,-0.09448133,-0.1215514,-0.04502837,-0.12363882,0.00204508,-0.11832345,0.09169202,-0.1002384,0.13935901,-0.08562711,0.18326,-0.06348061,0.23450109,-0.01002567,0.22295408,0.05079966,0.19071027,0.07399061,0.10358968,0.09390181,0.05720313,0.09146751,0.00829541,0.08341602,-0.0528138,0.07072956,-0.1519205,0.03682398,-0.1871235,0.03239755,0.02924842,-0.07666634,-0.05382838,-0.03618003,-0.1107092,-0.01677068,0.15404787,-0.01884781,0.08101842,-0.01710544,-0.03919744,-0.01086503,-0.13522912,0.00660273,0.18029251,0.03028712,0.12348313,0.03235061,0.05996032,0.03027258,-0.00847531,0.0245725,-0.10258743,0.01713484,0.09626537,0.07452524,0.04565412,0.06374495,-0.01121598,0.05106459,-0.06718864,0.03614285,-0.14472451,0.0565422,-0.00150957,-0.03741972,4.784806958,2492,6.25,10.43
ED001,ED,1,5,F,0.04755499,-0.11511198,0.2236639,-0.03318896,0.23989593,0.01941802,0.14157603,0.08837661,-0.11796256,0.05807924,-0.18888834,0.0493203,-0.00413263,-0.05440341,0.00528218,-0.01543848,-0.07976256,-5.72E-05,-0.07651307,0.0174308,-0.14471366,0.02115323,-0.15418225,-0.00775899,-0.19245457,-0.01620713,-0.17350089,-0.06472095,-0.13728057,-0.09468884,-0.09225183,-0.1121871,-0.0446384,-0.1207186,0.00271994,-0.12050114,0.09333375,-0.10643214,0.14182113,-0.09191239,0.18629374,-0.06861177,0.23617131,-0.01205085,0.22329266,0.04833046,0.191499,0.07129328,0.10535166,0.09320074,0.0587086,0.09372128,0.00910219,0.08948439,-0.05281632,0.08042997,-0.14876869,0.0350939,-0.19053989,0.02814905,0.02860148,-0.08188003,-0.04593661,-0.0356457,-0.09970789,-0.01840059,0.15438262,-0.02146047,0.08131695,-0.01545552,-0.03695286,-0.00674373,-0.13438807,0.00340945,0.1798198,0.02859539,0.12240834,0.03281173,0.05793788,0.03343412,-0.01167969,0.02931214,-0.10587749,0.01832957,0.08995305,0.07619376,0.03921398,0.06689365,-0.01777424,0.05577573,-0.07366693,0.04271323,-0.15007308,0.05763781,0.00422205,-0.0361065,4.229275313,2492,6.25,10.43
ED001,ED,1,6,F,0.0611654,-0.10750781,0.23074362,-0.03382249,0.24194822,0.01698309,0.13351009,0.08101493,-0.11177662,0.05471321,-0.18598563,0.04553132,0.00519469,-0.05091805,0.00565244,-0.01181174,-0.07687829,0.00187663,-0.07360844,0.01996655,-0.14553987,0.02125453,-0.1734804,-0.00464473,-0.19918143,-0.01782006,-0.17539601,-0.06879019,-0.13840714,-0.09942018,-0.09237992,-0.11354631,-0.04481421,-0.11721434,0.0016632,-0.11495523,0.09123798,-0.10247055,0.13951155,-0.09090248,0.18532124,-0.07191161,0.24062083,-0.01673277,0.22055608,0.04524524,0.18822695,0.06534071,0.10371851,0.08452495,0.05785299,0.08573765,0.00867266,0.083267,-0.05275446,0.07608241,-0.14842211,0.03252772,-0.18951832,0.02833206,0.03723326,-0.0733603,-0.04885228,-0.02775588,-0.11010366,-0.01195958,0.16010533,-0.01828008,0.08504057,-0.01081033,-0.03595361,-0.0043187,-0.1359415,0.00395616,0.18270306,0.03007959,0.12492145,0.03486406,0.06006012,0.03563308,-0.01007357,0.03232049,-0.10510839,0.01983892,0.08372216,0.07217288,0.03399672,0.06549432,-0.02161265,0.05563664,-0.07606928,0.04345963,-0.14533505,0.05403472,0.00645694,-0.03205287,4.225080949,2492,6.25,10.43
ED001,ED,1,7,F,0.05723144,-0.11050002,0.22498742,-0.0322387,0.23681405,0.01954968,0.14356109,0.08553098,-0.11721364,0.05776641,-0.18825969,0.04987718,0.00240386,-0.05485073,0.00852689,-0.01451333,-0.08085064,0.00128903,-0.07659477,0.01793123,-0.1437958,0.02310748,-0.16755731,-0.00629654,-0.19283627,-0.01717026,-0.17256369,-0.06617709,-0.13745842,-0.09829583,-0.09186776,-0.11536484,-0.04375344,-0.12001871,0.00316272,-0.11779464,0.09302537,-0.10381289,0.14145262,-0.0909394,0.18659113,-0.06934278,0.23529683,-0.01174411,0.22057386,0.04644173,0.18965961,0.06910409,0.10466647,0.09108886,0.05834957,0.09181478,0.00897935,0.08789008,-0.05266309,0.07904509,-0.14859729,0.03466992,-0.19066616,0.02856023,0.03371066,-0.07822212,-0.04829585,-0.03398515,-0.1066446,-0.01749014,0.15556085,-0.02113211,0.0818957,-0.01583516,-0.03746061,-0.00592444,-0.13562384,0.0051317,0.1776398,0.02743694,0.12064776,0.03122336,0.0565999,0.03256761,-0.01243518,0.02820793,-0.10688784,0.0201648,0.09223347,0.07324167,0.04115833,0.06554271,-0.01618212,0.05608287,-0.0723976,0.04424875,-0.14937982,0.05793651,0.00728115,-0.03520745,4.829780013,2492,6.25,10.43
