site.type	site.abbr	sample.date	year	month	day	genus	species	genus.species
C	PIL	28/06/2002	2002	6	28	Bombus	californicus	Bombus californicus
C	PIL	28/06/2002	2002	6	28	Bombus	californicus	Bombus californicus
C	PIL	28/06/2002	2002	6	28	Bombus	californicus	Bombus californicus
C	PIL	28/06/2002	2002	6	28	Bombus	californicus	Bombus californicus
C	PIL	28/06/2002	2002	6	28	Bombus	californicus	Bombus californicus
C	PIL	28/06/2002	2002	6	28	Bombus	californicus	Bombus californicus
C	PIL	19/07/2002	2002	7	19	Bombus	californicus	Bombus californicus
C	PIL	07/08/2002	2002	8	7	Bombus	californicus	Bombus californicus
O	FUL4	25/06/2002	2002	6	25	Bombus	californicus	Bombus californicus
O	FUL4	25/06/2002	2002	6	25	Bombus	californicus	Bombus californicus
O	FUL4	25/06/2002	2002	6	25	Bombus	californicus	Bombus californicus
O	FUL4	25/06/2002	2002	6	25	Bombus	californicus	Bombus californicus
O	RIV4	01/07/2002	2002	7	1	Bombus	californicus	Bombus californicus
O	TER1	27/06/2002	2002	6	27	Bombus	californicus	Bombus californicus
O	TER1	27/06/2002	2002	6	27	Bombus	californicus	Bombus californicus
O	FUL2	11/04/2002	2002	4	11	Bombus	californicus	Bombus californicus
O	FUL2	14/05/2002	2002	5	14	Bombus	californicus	Bombus californicus
O	FUL2	11/04/2002	2002	4	11	Bombus	californicus	Bombus californicus
O	RIV4	06/06/2002	2002	6	6	Bombus	californicus	Bombus californicus
N	LOW	02/05/2002	2002	5	2	Bombus	californicus	Bombus californicus
N	BAL	25/06/2002	2002	6	25	Bombus	californicus	Bombus californicus
N	MUR63	23/05/2002	2002	5	23	Bombus	californicus	Bombus californicus
N	MUR63	23/05/2002	2002	5	23	Bombus	californicus	Bombus californicus
N	MUR63	23/05/2002	2002	5	23	Bombus	californicus	Bombus californicus
N	MUR63	23/05/2002	2002	5	23	Bombus	californicus	Bombus californicus
N	MUR63	23/05/2002	2002	5	23	Bombus	californicus	Bombus californicus
N	MUR63	23/05/2002	2002	5	23	Bombus	californicus	Bombus californicus
N	MUR63	23/05/2002	2002	5	23	Bombus	californicus	Bombus californicus
N	MUR63	23/05/2002	2002	5	23	Bombus	californicus	Bombus californicus
N	MUR63	23/05/2002	2002	5	23	Bombus	californicus	Bombus californicus
N	MUR63	23/05/2002	2002	5	23	Bombus	californicus	Bombus californicus
N	MUR63	06/06/2002	2002	6	6	Bombus	californicus	Bombus californicus
N	MUR63	06/06/2002	2002	6	6	Bombus	californicus	Bombus californicus
N	MUR63	06/06/2002	2002	6	6	Bombus	californicus	Bombus californicus
N	MUR63	06/06/2002	2002	6	6	Bombus	californicus	Bombus californicus
N	MUR63	06/06/2002	2002	6	6	Bombus	californicus	Bombus californicus
N	MUR63	26/06/2002	2002	6	26	Bombus	californicus	Bombus californicus
N	NIC	01/07/2002	2002	7	1	Bombus	californicus	Bombus californicus
N	PUT1	03/06/2002	2002	6	3	Bombus	californicus	Bombus californicus
N	PUT1	03/06/2002	2002	6	3	Bombus	californicus	Bombus californicus
N	PUT1	03/06/2002	2002	6	3	Bombus	californicus	Bombus californicus
N	PUT1	04/06/2002	2002	6	4	Bombus	californicus	Bombus californicus
N	PUT1	04/06/2002	2002	6	4	Bombus	californicus	Bombus californicus
N	PUT1	04/06/2002	2002	6	4	Bombus	californicus	Bombus californicus
N	PUT1	04/06/2002	2002	6	4	Bombus	californicus	Bombus californicus
N	PUT1	27/06/2002	2002	6	27	Bombus	californicus	Bombus californicus
N	PUT1	27/06/2002	2002	6	27	Bombus	californicus	Bombus californicus
N	PUT1	27/06/2002	2002	6	27	Bombus	californicus	Bombus californicus
N	PUT1	27/06/2002	2002	6	27	Bombus	californicus	Bombus californicus
N	PUT1	27/06/2002	2002	6	27	Bombus	californicus	Bombus californicus
N	PUT1	27/06/2002	2002	6	27	Bombus	californicus	Bombus californicus
N	PUT1	27/06/2002	2002	6	27	Bombus	californicus	Bombus californicus
N	PUT1	13/05/2002	2002	5	13	Bombus	californicus	Bombus californicus
N	PUT1	22/04/2002	2002	4	22	Bombus	californicus	Bombus californicus
N	PUT1	13/05/2002	2002	5	13	Bombus	californicus	Bombus californicus
N	PUT1	13/05/2002	2002	5	13	Bombus	californicus	Bombus californicus
O	FUL4	25/06/2002	2002	6	25	Bombus	crotchii	Bombus crotchii
C	HOL	01/04/2002	2002	4	1	Bombus	melanopygus	Bombus melanopygus
C	HOL	01/04/2002	2002	4	1	Bombus	melanopygus	Bombus melanopygus
C	HOL	01/04/2002	2002	4	1	Bombus	melanopygus	Bombus melanopygus
C	LEE	31/03/2002	2002	3	31	Bombus	melanopygus	Bombus melanopygus
C	LEE	31/03/2002	2002	3	31	Bombus	melanopygus	Bombus melanopygus
C	LEE	31/03/2002	2002	3	31	Bombus	melanopygus	Bombus melanopygus
C	LEE	31/03/2002	2002	3	31	Bombus	melanopygus	Bombus melanopygus
C	LEE	31/03/2002	2002	3	31	Bombus	melanopygus	Bombus melanopygus
C	LEE	24/04/2002	2002	4	24	Bombus	melanopygus	Bombus melanopygus
C	PIL	04/04/2002	2002	4	4	Bombus	melanopygus	Bombus melanopygus
C	PIL	26/04/2002	2002	4	26	Bombus	melanopygus	Bombus melanopygus
C	PIL	26/04/2002	2002	4	26	Bombus	melanopygus	Bombus melanopygus
C	TUR	10/04/2002	2002	4	10	Bombus	melanopygus	Bombus melanopygus
O	FUL2	03/04/2002	2002	4	3	Bombus	melanopygus	Bombus melanopygus
O	FUL2	03/04/2002	2002	4	3	Bombus	melanopygus	Bombus melanopygus
O	FUL2	03/04/2002	2002	4	3	Bombus	melanopygus	Bombus melanopygus
O	FUL2	03/04/2002	2002	4	3	Bombus	melanopygus	Bombus melanopygus
O	FUL2	11/04/2002	2002	4	11	Bombus	melanopygus	Bombus melanopygus
O	FUL2	23/04/2002	2002	4	23	Bombus	melanopygus	Bombus melanopygus
O	FUL2	23/04/2002	2002	4	23	Bombus	melanopygus	Bombus melanopygus
O	FUL2	23/04/2002	2002	4	23	Bombus	melanopygus	Bombus melanopygus
O	FUL2	23/04/2002	2002	4	23	Bombus	melanopygus	Bombus melanopygus
O	FUL4	23/04/2002	2002	4	23	Bombus	melanopygus	Bombus melanopygus
O	FUL4	23/04/2002	2002	4	23	Bombus	melanopygus	Bombus melanopygus
O	FUL4	23/04/2002	2002	4	23	Bombus	melanopygus	Bombus melanopygus
O	RIV3	03/04/2002	2002	4	3	Bombus	melanopygus	Bombus melanopygus
O	RIV3	03/04/2002	2002	4	3	Bombus	melanopygus	Bombus melanopygus
O	RIV3	03/04/2002	2002	4	3	Bombus	melanopygus	Bombus melanopygus
O	RIV3	03/04/2002	2002	4	3	Bombus	melanopygus	Bombus melanopygus
O	RIV3	03/04/2002	2002	4	3	Bombus	melanopygus	Bombus melanopygus
O	RIV3	03/04/2002	2002	4	3	Bombus	melanopygus	Bombus melanopygus
O	RIV3	03/04/2002	2002	4	3	Bombus	melanopygus	Bombus melanopygus
O	RIV3	14/04/2002	2002	4	14	Bombus	melanopygus	Bombus melanopygus
O	RIV3	14/04/2002	2002	4	14	Bombus	melanopygus	Bombus melanopygus
O	RIV3	14/04/2002	2002	4	14	Bombus	melanopygus	Bombus melanopygus
O	RIV3	14/04/2002	2002	4	14	Bombus	melanopygus	Bombus melanopygus
O	RIV3	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
O	RIV3	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
O	RIV4	02/04/2002	2002	4	2	Bombus	melanopygus	Bombus melanopygus
O	RIV4	12/04/2002	2002	4	12	Bombus	melanopygus	Bombus melanopygus
O	RIV4	12/04/2002	2002	4	12	Bombus	melanopygus	Bombus melanopygus
O	RIV4	12/04/2002	2002	4	12	Bombus	melanopygus	Bombus melanopygus
O	RIV4	23/04/2002	2002	4	23	Bombus	melanopygus	Bombus melanopygus
O	TER1	01/04/2002	2002	4	1	Bombus	melanopygus	Bombus melanopygus
O	TER1	01/04/2002	2002	4	1	Bombus	melanopygus	Bombus melanopygus
O	TER1	01/04/2002	2002	4	1	Bombus	melanopygus	Bombus melanopygus
O	FUL2	14/05/2002	2002	5	14	Bombus	melanopygus	Bombus melanopygus
O	FUL4	14/05/2002	2002	5	14	Bombus	melanopygus	Bombus melanopygus
O	RIV4	15/03/2002	2002	3	15	Bombus	melanopygus	Bombus melanopygus
O	RIV4	15/03/2002	2002	3	15	Bombus	melanopygus	Bombus melanopygus
O	RIV3	23/05/2002	2002	5	23	Bombus	melanopygus	Bombus melanopygus
O	TER1	15/05/2002	2002	5	15	Bombus	melanopygus	Bombus melanopygus
O	TER1	15/05/2002	2002	5	15	Bombus	melanopygus	Bombus melanopygus
N	BAL	12/04/2002	2002	4	12	Bombus	melanopygus	Bombus melanopygus
N	LOW	11/04/2002	2002	4	11	Bombus	melanopygus	Bombus melanopygus
N	LOW	11/04/2002	2002	4	11	Bombus	melanopygus	Bombus melanopygus
N	LOW	11/04/2002	2002	4	11	Bombus	melanopygus	Bombus melanopygus
N	LOW	11/04/2002	2002	4	11	Bombus	melanopygus	Bombus melanopygus
N	LOW	11/04/2002	2002	4	11	Bombus	melanopygus	Bombus melanopygus
N	MUR63	14/04/2002	2002	4	14	Bombus	melanopygus	Bombus melanopygus
N	MUR63	14/04/2002	2002	4	14	Bombus	melanopygus	Bombus melanopygus
N	MUR63	14/04/2002	2002	4	14	Bombus	melanopygus	Bombus melanopygus
N	MUR63	14/04/2002	2002	4	14	Bombus	melanopygus	Bombus melanopygus
N	MUR63	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	MUR63	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	MUR63	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	MUR63	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	MUR70	26/04/2002	2002	4	26	Bombus	melanopygus	Bombus melanopygus
N	MUR70	26/04/2002	2002	4	26	Bombus	melanopygus	Bombus melanopygus
N	MUR70	26/04/2002	2002	4	26	Bombus	melanopygus	Bombus melanopygus
N	PUT1	29/03/2002	2002	3	29	Bombus	melanopygus	Bombus melanopygus
N	PUT1	29/03/2002	2002	3	29	Bombus	melanopygus	Bombus melanopygus
N	PUT1	29/03/2002	2002	3	29	Bombus	melanopygus	Bombus melanopygus
N	TOM	02/04/2002	2002	4	2	Bombus	melanopygus	Bombus melanopygus
N	TOM	02/04/2002	2002	4	2	Bombus	melanopygus	Bombus melanopygus
N	TOM	02/04/2002	2002	4	2	Bombus	melanopygus	Bombus melanopygus
N	TOM	02/04/2002	2002	4	2	Bombus	melanopygus	Bombus melanopygus
N	TOM	12/04/2002	2002	4	12	Bombus	melanopygus	Bombus melanopygus
N	TOM	26/04/2002	2002	4	26	Bombus	melanopygus	Bombus melanopygus
N	BAL	14/05/2002	2002	5	14	Bombus	melanopygus	Bombus melanopygus
N	MUR63	23/05/2002	2002	5	23	Bombus	melanopygus	Bombus melanopygus
N	MUR63	23/05/2002	2002	5	23	Bombus	melanopygus	Bombus melanopygus
N	MUR63	23/05/2002	2002	5	23	Bombus	melanopygus	Bombus melanopygus
N	MUR63	23/05/2002	2002	5	23	Bombus	melanopygus	Bombus melanopygus
N	MUR70	06/06/2002	2002	6	6	Bombus	melanopygus	Bombus melanopygus
N	MUR70	06/06/2002	2002	6	6	Bombus	melanopygus	Bombus melanopygus
N	TOM	16/05/2002	2002	5	16	Bombus	melanopygus	Bombus melanopygus
N	TOM	16/05/2002	2002	5	16	Bombus	melanopygus	Bombus melanopygus
N	TOM	16/05/2002	2002	5	16	Bombus	melanopygus	Bombus melanopygus
N	TOM	16/05/2002	2002	5	16	Bombus	melanopygus	Bombus melanopygus
N	LOW	14/05/2002	2002	5	14	Bombus	melanopygus	Bombus melanopygus
N	LOW	14/05/2002	2002	5	14	Bombus	melanopygus	Bombus melanopygus
N	LOW	14/05/2002	2002	5	14	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	13/05/2002	2002	5	13	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	22/04/2002	2002	4	22	Bombus	melanopygus	Bombus melanopygus
N	PUT1	13/05/2002	2002	5	13	Bombus	melanopygus	Bombus melanopygus
C	HOL	01/04/2002	2002	4	1	Bombus	vosnesenskii	Bombus vosnesenskii
C	TUR	01/05/2002	2002	5	1	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	24/06/2002	2002	6	24	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	17/07/2002	2002	7	17	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	17/07/2002	2002	7	17	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	17/07/2002	2002	7	17	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	17/07/2002	2002	7	17	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	12/08/2002	2002	8	12	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	12/08/2002	2002	8	12	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	12/08/2002	2002	8	12	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	12/08/2002	2002	8	12	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	12/08/2002	2002	8	12	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	12/08/2002	2002	8	12	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	15/05/2002	2002	5	15	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	15/05/2002	2002	5	15	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	23/06/2002	2002	6	23	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	18/07/2002	2002	7	18	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	18/07/2002	2002	7	18	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	18/07/2002	2002	7	18	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	05/08/2002	2002	8	5	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	05/08/2002	2002	8	5	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	05/08/2002	2002	8	5	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	05/08/2002	2002	8	5	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	05/08/2002	2002	8	5	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	05/08/2002	2002	8	5	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	05/08/2002	2002	8	5	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	05/08/2002	2002	8	5	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	05/08/2002	2002	8	5	Bombus	vosnesenskii	Bombus vosnesenskii
C	LEE	05/08/2002	2002	8	5	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	28/06/2002	2002	6	28	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	28/06/2002	2002	6	28	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	28/06/2002	2002	6	28	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	28/06/2002	2002	6	28	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	28/06/2002	2002	6	28	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	28/06/2002	2002	6	28	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	28/06/2002	2002	6	28	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	28/06/2002	2002	6	28	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	28/06/2002	2002	6	28	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	19/07/2002	2002	7	19	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	07/08/2002	2002	8	7	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	07/08/2002	2002	8	7	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	07/08/2002	2002	8	7	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	07/08/2002	2002	8	7	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	07/08/2002	2002	8	7	Bombus	vosnesenskii	Bombus vosnesenskii
C	PIL	07/08/2002	2002	8	7	Bombus	vosnesenskii	Bombus vosnesenskii
C	TUR	23/07/2002	2002	7	23	Bombus	vosnesenskii	Bombus vosnesenskii
C	TUR	23/07/2002	2002	7	23	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	23/05/2002	2002	5	23	Bombus	vosnesenskii	Bombus vosnesenskii
C	HOL	23/05/2002	2002	5	23	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	03/04/2002	2002	4	3	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	03/04/2002	2002	4	3	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	11/04/2002	2002	4	11	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	23/04/2002	2002	4	23	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	23/04/2002	2002	4	23	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	23/04/2002	2002	4	23	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	23/04/2002	2002	4	23	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	23/04/2002	2002	4	23	Bombus	vosnesenskii	Bombus vosnesenskii
O	RIV3	03/04/2002	2002	4	3	Bombus	vosnesenskii	Bombus vosnesenskii
O	RIV3	14/04/2002	2002	4	14	Bombus	vosnesenskii	Bombus vosnesenskii
O	RIV3	22/04/2002	2002	4	22	Bombus	vosnesenskii	Bombus vosnesenskii
O	RIV3	22/04/2002	2002	4	22	Bombus	vosnesenskii	Bombus vosnesenskii
O	RIV3	22/04/2002	2002	4	22	Bombus	vosnesenskii	Bombus vosnesenskii
O	RIV4	23/04/2002	2002	4	23	Bombus	vosnesenskii	Bombus vosnesenskii
O	RIV4	23/04/2002	2002	4	23	Bombus	vosnesenskii	Bombus vosnesenskii
O	RIV4	23/04/2002	2002	4	23	Bombus	vosnesenskii	Bombus vosnesenskii
O	RIV4	23/04/2002	2002	4	23	Bombus	vosnesenskii	Bombus vosnesenskii
O	RIV4	16/05/2002	2002	5	16	Bombus	vosnesenskii	Bombus vosnesenskii
O	RIV4	01/07/2002	2002	7	1	Bombus	vosnesenskii	Bombus vosnesenskii
O	RIV4	01/07/2002	2002	7	1	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	14/05/2002	2002	5	14	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	15/07/2002	2002	7	15	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	15/07/2002	2002	7	15	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	15/07/2002	2002	7	15	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	15/07/2002	2002	7	15	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	15/07/2002	2002	7	15	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL2	31/07/2002	2002	7	31	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	14/05/2002	2002	5	14	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	14/05/2002	2002	5	14	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	14/05/2002	2002	5	14	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	14/05/2002	2002	5	14	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	14/05/2002	2002	5	14	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	14/05/2002	2002	5	14	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	14/05/2002	2002	5	14	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	14/05/2002	2002	5	14	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	14/05/2002	2002	5	14	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	25/06/2002	2002	6	25	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	25/06/2002	2002	6	25	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	25/06/2002	2002	6	25	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	25/06/2002	2002	6	25	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	25/06/2002	2002	6	25	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	25/06/2002	2002	6	25	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	25/06/2002	2002	6	25	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	25/06/2002	2002	6	25	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	09/08/2002	2002	8	9	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	09/08/2002	2002	8	9	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	09/08/2002	2002	8	9	Bombus	vosnesenskii	Bombus vosnesenskii
O	FUL4	09/08/2002	2002	8	9	Bombus	vosnesenskii	Bombus vosnesenskii
